X GeCrN200 GeCrN300 GeCrN400 OrCrN200 OrCrN300 OrCrN400 OrCrN500 OrCrN600 OrCrN700 OrCrN750 OsCrN200 OsCrN300 OsCrN400 OsCrN500 OsCrN600 OsCrN700
9.73000E+2 1.86867E-3 1.83659E-3 1.81774E-3 2.27684E-3 2.12838E-3 2.02007E-3 1.94161E-3 1.88245E-3 1.88020E-3 1.87930E-3 1.04240E-3 1.00740E-3 9.89040E-4 9.73952E-4 9.62308E-4 9.64638E-4
9.74000E+2 1.89875E-3 1.86232E-3 1.84092E-3 2.27387E-3 2.12534E-3 2.01699E-3 1.93850E-3 1.87931E-3 1.87641E-3 1.87526E-3 1.06085E-3 1.01928E-3 9.97480E-4 9.84619E-4 9.74695E-4 9.76228E-4
9.75000E+2 1.92923E-3 1.88786E-3 1.86356E-3 2.27080E-3 2.12232E-3 2.01401E-3 1.93555E-3 1.87639E-3 1.87270E-3 1.87124E-3 1.08071E-3 1.03257E-3 1.00733E-3 9.96703E-4 9.88505E-4 9.88989E-4
9.76000E+2 1.96023E-3 1.91328E-3 1.88569E-3 2.26763E-3 2.11930E-3 2.01111E-3 1.93274E-3 1.87364E-3 1.86910E-3 1.86730E-3 1.10188E-3 1.04737E-3 1.01878E-3 1.01033E-3 1.00381E-3 1.00289E-3
9.77000E+2 1.99182E-3 1.93861E-3 1.90736E-3 2.26451E-3 2.11637E-3 2.00832E-3 1.93005E-3 1.87103E-3 1.86561E-3 1.86345E-3 1.12424E-3 1.06376E-3 1.03205E-3 1.02563E-3 1.02067E-3 1.01791E-3
9.78000E+2 2.02411E-3 1.96390E-3 1.92852E-3 2.26146E-3 2.11352E-3 2.00561E-3 1.92744E-3 1.86850E-3 1.86224E-3 1.85975E-3 1.14765E-3 1.08183E-3 1.04732E-3 1.04270E-3 1.03915E-3 1.03402E-3
9.79000E+2 2.05704E-3 1.98919E-3 1.94932E-3 2.25856E-3 2.11077E-3 2.00298E-3 1.92489E-3 1.86600E-3 1.85900E-3 1.85622E-3 1.17201E-3 1.10166E-3 1.06477E-3 1.06168E-3 1.05930E-3 1.05118E-3
9.80000E+2 2.09035E-3 2.01453E-3 1.96998E-3 2.25586E-3 2.10818E-3 2.00047E-3 1.92244E-3 1.86360E-3 1.85593E-3 1.85288E-3 1.19730E-3 1.12325E-3 1.08442E-3 1.08255E-3 1.08111E-3 1.06941E-3
9.81000E+2 2.12374E-3 2.03997E-3 1.99075E-3 2.25327E-3 2.10571E-3 1.99809E-3 1.92013E-3 1.86134E-3 1.85303E-3 1.84973E-3 1.22357E-3 1.14643E-3 1.10598E-3 1.10511E-3 1.10444E-3 1.08872E-3
9.82000E+2 2.15687E-3 2.06554E-3 2.01188E-3 2.25075E-3 2.10337E-3 1.99587E-3 1.91800E-3 1.85928E-3 1.85032E-3 1.84676E-3 1.25091E-3 1.17107E-3 1.12920E-3 1.12915E-3 1.12912E-3 1.10916E-3
9.83000E+2 2.18949E-3 2.09127E-3 2.03356E-3 2.24827E-3 2.10116E-3 1.99386E-3 1.91614E-3 1.85752E-3 1.84783E-3 1.84397E-3 1.27940E-3 1.19701E-3 1.15381E-3 1.15449E-3 1.15503E-3 1.13077E-3
9.84000E+2 2.22127E-3 2.11723E-3 2.05610E-3 2.24571E-3 2.09905E-3 1.99206E-3 1.91456E-3 1.85612E-3 1.84555E-3 1.84135E-3 1.30912E-3 1.22411E-3 1.17954E-3 1.18094E-3 1.18202E-3 1.15358E-3
9.85000E+2 2.25194E-3 2.14344E-3 2.07970E-3 2.24305E-3 2.09704E-3 1.99051E-3 1.91334E-3 1.85514E-3 1.84351E-3 1.83889E-3 1.34013E-3 1.25221E-3 1.20611E-3 1.20828E-3 1.20995E-3 1.17764E-3
9.86000E+2 2.28116E-3 2.16993E-3 2.10457E-3 2.24026E-3 2.09517E-3 1.98926E-3 1.91253E-3 1.85467E-3 1.84174E-3 1.83660E-3 1.37252E-3 1.28118E-3 1.23329E-3 1.23633E-3 1.23867E-3 1.20296E-3
9.87000E+2 2.30902E-3 2.19660E-3 2.13055E-3 2.23723E-3 2.09337E-3 1.98830E-3 1.91218E-3 1.85477E-3 1.84024E-3 1.83446E-3 1.40636E-3 1.31089E-3 1.26082E-3 1.26491E-3 1.26806E-3 1.22960E-3
9.88000E+2 2.33574E-3 2.22323E-3 2.15713E-3 2.23418E-3 2.09178E-3 1.98771E-3 1.91230E-3 1.85544E-3 1.83904E-3 1.83253E-3 1.44172E-3 1.34139E-3 1.28879E-3 1.29407E-3 1.29815E-3 1.25748E-3
9.89000E+2 2.36163E-3 2.24965E-3 2.18385E-3 2.23124E-3 2.09049E-3 1.98754E-3 1.91295E-3 1.85670E-3 1.83818E-3 1.83083E-3 1.47864E-3 1.37288E-3 1.31742E-3 1.32395E-3 1.32900E-3 1.28655E-3
9.90000E+2 2.38690E-3 2.27561E-3 2.21022E-3 2.22862E-3 2.08962E-3 1.98786E-3 1.91412E-3 1.85851E-3 1.83770E-3 1.82942E-3 1.51718E-3 1.40548E-3 1.34691E-3 1.35469E-3 1.36070E-3 1.31673E-3
9.91000E+2 2.41185E-3 2.30095E-3 2.23579E-3 2.22644E-3 2.08924E-3 1.98871E-3 1.91585E-3 1.86091E-3 1.83761E-3 1.82835E-3 1.55739E-3 1.43937E-3 1.37748E-3 1.38641E-3 1.39330E-3 1.34795E-3
9.92000E+2 2.43671E-3 2.32542E-3 2.26003E-3 2.22504E-3 2.08956E-3 1.99019E-3 1.91817E-3 1.86386E-3 1.83798E-3 1.82771E-3 1.59933E-3 1.47468E-3 1.40931E-3 1.41924E-3 1.42690E-3 1.38012E-3
9.93000E+2 2.46178E-3 2.34882E-3 2.28246E-3 2.22456E-3 2.09065E-3 1.99234E-3 1.92109E-3 1.86735E-3 1.83882E-3 1.82748E-3 1.64304E-3 1.51157E-3 1.44263E-3 1.45332E-3 1.46157E-3 1.41318E-3
9.94000E+2 2.48720E-3 2.37100E-3 2.30272E-3 2.22510E-3 2.09258E-3 1.99521E-3 1.92463E-3 1.87140E-3 1.84016E-3 1.82775E-3 1.68857E-3 1.55019E-3 1.47762E-3 1.48878E-3 1.49739E-3 1.44705E-3
9.95000E+2 2.51290E-3 2.39197E-3 2.32091E-3 2.22689E-3 2.09550E-3 1.99887E-3 1.92883E-3 1.87601E-3 1.84206E-3 1.82857E-3 1.73592E-3 1.59060E-3 1.51440E-3 1.52569E-3 1.53439E-3 1.48168E-3
9.96000E+2 2.53858E-3 2.41179E-3 2.33729E-3 2.22984E-3 2.09934E-3 2.00331E-3 1.93370E-3 1.88120E-3 1.84455E-3 1.82999E-3 1.78481E-3 1.63256E-3 1.55272E-3 1.56389E-3 1.57250E-3 1.51701E-3
9.97000E+2 2.56398E-3 2.43052E-3 2.35210E-3 2.23376E-3 2.10404E-3 2.00853E-3 1.93928E-3 1.88706E-3 1.84772E-3 1.83209E-3 1.83495E-3 1.67573E-3 1.59224E-3 1.60316E-3 1.61159E-3 1.55301E-3
9.98000E+2 2.58885E-3 2.44826E-3 2.36565E-3 2.23851E-3 2.10954E-3 2.01451E-3 1.94561E-3 1.89365E-3 1.85165E-3 1.83496E-3 1.88605E-3 1.71981E-3 1.63264E-3 1.64333E-3 1.65158E-3 1.58965E-3
9.99000E+2 2.61296E-3 2.46509E-3 2.37821E-3 2.24383E-3 2.11570E-3 2.02122E-3 1.95271E-3 1.90105E-3 1.85640E-3 1.83866E-3 1.93781E-3 1.76450E-3 1.67362E-3 1.68421E-3 1.69239E-3 1.62688E-3
1.00000E+3 2.63605E-3 2.48109E-3 2.39004E-3 2.24958E-3 2.12247E-3 2.02866E-3 1.96063E-3 1.90933E-3 1.86206E-3 1.84328E-3 1.98995E-3 1.80951E-3 1.71489E-3 1.72560E-3 1.73388E-3 1.66469E-3
1.00100E+3 2.65783E-3 2.49634E-3 2.40145E-3 2.25558E-3 2.12977E-3 2.03681E-3 1.96940E-3 1.91856E-3 1.86869E-3 1.84888E-3 2.04218E-3 1.85451E-3 1.75611E-3 1.76732E-3 1.77597E-3 1.70304E-3
1.00200E+3 2.67811E-3 2.51086E-3 2.41259E-3 2.26164E-3 2.13749E-3 2.04563E-3 1.97901E-3 1.92877E-3 1.87634E-3 1.85551E-3 2.09416E-3 1.89918E-3 1.79695E-3 1.80913E-3 1.81854E-3 1.74187E-3
1.00300E+3 2.69690E-3 2.52471E-3 2.42354E-3 2.26754E-3 2.14554E-3 2.05512E-3 1.98952E-3 1.94005E-3 1.88511E-3 1.86328E-3 2.14578E-3 1.94343E-3 1.83732E-3 1.85098E-3 1.86153E-3 1.78115E-3
1.00400E+3 2.71440E-3 2.53791E-3 2.43421E-3 2.27366E-3 2.15415E-3 2.06537E-3 2.00096E-3 1.95239E-3 1.89498E-3 1.87217E-3 2.19730E-3 1.98754E-3 1.87755E-3 1.89302E-3 1.90496E-3 1.82090E-3
1.00500E+3 2.73059E-3 2.55042E-3 2.44455E-3 2.28035E-3 2.16346E-3 2.07644E-3 2.01329E-3 1.96566E-3 1.90585E-3 1.88209E-3 2.24885E-3 2.03182E-3 1.91801E-3 1.93538E-3 1.94879E-3 1.86108E-3
1.00600E+3 2.74559E-3 2.56223E-3 2.45450E-3 2.28813E-3 2.17378E-3 2.08843E-3 2.02649E-3 1.97977E-3 1.91767E-3 1.89300E-3 2.30073E-3 2.07657E-3 1.95903E-3 1.97824E-3 1.99306E-3 1.90164E-3
1.00700E+3 2.75954E-3 2.57337E-3 2.46398E-3 2.29733E-3 2.18526E-3 2.10142E-3 2.04055E-3 1.99465E-3 1.93036E-3 1.90482E-3 2.35312E-3 2.12212E-3 2.00099E-3 2.02173E-3 2.03774E-3 1.94258E-3
1.00800E+3 2.77245E-3 2.58384E-3 2.47302E-3 2.30853E-3 2.19821E-3 2.11551E-3 2.05547E-3 2.01019E-3 1.94385E-3 1.91750E-3 2.40629E-3 2.16879E-3 2.04425E-3 2.06603E-3 2.08285E-3 1.98386E-3
1.00900E+3 2.78451E-3 2.59364E-3 2.48149E-3 2.32210E-3 2.21284E-3 2.13080E-3 2.07123E-3 2.02630E-3 1.95808E-3 1.93097E-3 2.46046E-3 2.21689E-3 2.08917E-3 2.11130E-3 2.12838E-3 2.02549E-3
1.01000E+3 2.79575E-3 2.60278E-3 2.48939E-3 2.33853E-3 2.22940E-3 2.14739E-3 2.08783E-3 2.04292E-3 1.97297E-3 1.94518E-3 2.51585E-3 2.26674E-3 2.13612E-3 2.15770E-3 2.17435E-3 2.06744E-3
1.01100E+3 2.80623E-3 2.61127E-3 2.49672E-3 2.35825E-3 2.24812E-3 2.16537E-3 2.10527E-3 2.05995E-3 1.98847E-3 1.96007E-3 2.57255E-3 2.31844E-3 2.18519E-3 2.20525E-3 2.22074E-3 2.10969E-3
1.01200E+3 2.81604E-3 2.61910E-3 2.50338E-3 2.38104E-3 2.26888E-3 2.18468E-3 2.12353E-3 2.07742E-3 2.00456E-3 1.97562E-3 2.63030E-3 2.37160E-3 2.23594E-3 2.25373E-3 2.26746E-3 2.15221E-3
1.01300E+3 2.82514E-3 2.62627E-3 2.50942E-3 2.40624E-3 2.29134E-3 2.20521E-3 2.14266E-3 2.09550E-3 2.02131E-3 1.99184E-3 2.68887E-3 2.42582E-3 2.28788E-3 2.30285E-3 2.31441E-3 2.19496E-3
1.01400E+3 2.83361E-3 2.63279E-3 2.51479E-3 2.43302E-3 2.31507E-3 2.22678E-3 2.16269E-3 2.11435E-3 2.03880E-3 2.00879E-3 2.74799E-3 2.48070E-3 2.34055E-3 2.35236E-3 2.36148E-3 2.23793E-3
1.01500E+3 2.84156E-3 2.63867E-3 2.51946E-3 2.46056E-3 2.33966E-3 2.24927E-3 2.18366E-3 2.13418E-3 2.05710E-3 2.02647E-3 2.80737E-3 2.53582E-3 2.39342E-3 2.40200E-3 2.40862E-3 2.28107E-3
1.01600E+3 2.84893E-3 2.64391E-3 2.52345E-3 2.48810E-3 2.36469E-3 2.27251E-3 2.20561E-3 2.15515E-3 2.07627E-3 2.04494E-3 2.86677E-3 2.59078E-3 2.44605E-3 2.45152E-3 2.45573E-3 2.32440E-3
1.01700E+3 2.85586E-3 2.64852E-3 2.52669E-3 2.51488E-3 2.38978E-3 2.29637E-3 2.22857E-3 2.17744E-3 2.09638E-3 2.06418E-3 2.92591E-3 2.64516E-3 2.49794E-3 2.50062E-3 2.50269E-3 2.36785E-3
1.01800E+3 2.86231E-3 2.65248E-3 2.52919E-3 2.54003E-3 2.41447E-3 2.32066E-3 2.25257E-3 2.20121E-3 2.11753E-3 2.08429E-3 2.98454E-3 2.69857E-3 2.54861E-3 2.54908E-3 2.54945E-3 2.41141E-3
1.01900E+3 2.86830E-3 2.65582E-3 2.53098E-3 2.56286E-3 2.43842E-3 2.34527E-3 2.27765E-3 2.22665E-3 2.13977E-3 2.10525E-3 3.04251E-3 2.75075E-3 2.59776E-3 2.59673E-3 2.59593E-3 2.45507E-3
1.02000E+3 2.87367E-3 2.65849E-3 2.53206E-3 2.58295E-3 2.46137E-3 2.37009E-3 2.30380E-3 2.25381E-3 2.16311E-3 2.12707E-3 3.09979E-3 2.80188E-3 2.64566E-3 2.64367E-3 2.64213E-3 2.49874E-3
1.02100E+3 2.87834E-3 2.66045E-3 2.53243E-3 2.60102E-3 2.48363E-3 2.39511E-3 2.33081E-3 2.28232E-3 2.18731E-3 2.14957E-3 3.15651E-3 2.85221E-3 2.69265E-3 2.69007E-3 2.68808E-3 2.54238E-3
1.02200E+3 2.88224E-3 2.66169E-3 2.53209E-3 2.61814E-3 2.50569E-3 2.42044E-3 2.35848E-3 2.31176E-3 2.21218E-3 2.17263E-3 3.21270E-3 2.90200E-3 2.73907E-3 2.73610E-3 2.73380E-3 2.58593E-3
1.02300E+3 2.88528E-3 2.66221E-3 2.53114E-3 2.63526E-3 2.52796E-3 2.44612E-3 2.38661E-3 2.34174E-3 2.23746E-3 2.19603E-3 3.26845E-3 2.95151E-3 2.78532E-3 2.78194E-3 2.77934E-3 2.62934E-3
1.02400E+3 2.88740E-3 2.66198E-3 2.52952E-3 2.65341E-3 2.55089E-3 2.47221E-3 2.41497E-3 2.37181E-3 2.26292E-3 2.21966E-3 3.32387E-3 3.00099E-3 2.83169E-3 2.82774E-3 2.82469E-3 2.67255E-3
1.02500E+3 2.88846E-3 2.66095E-3 2.52726E-3 2.67360E-3 2.57493E-3 2.49878E-3 2.44335E-3 2.40156E-3 2.28829E-3 2.24329E-3 3.37898E-3 3.05069E-3 2.87854E-3 2.87365E-3 2.86988E-3 2.71551E-3
1.02600E+3 2.88838E-3 2.65912E-3 2.52441E-3 2.69676E-3 2.60048E-3 2.52586E-3 2.47153E-3 2.43055E-3 2.31335E-3 2.26679E-3 3.43390E-3 3.10086E-3 2.92622E-3 2.91984E-3 2.91492E-3 2.75815E-3
1.02700E+3 2.88727E-3 2.65653E-3 2.52096E-3 2.72395E-3 2.62802E-3 2.55354E-3 2.49930E-3 2.45840E-3 2.33786E-3 2.28997E-3 3.48863E-3 3.15167E-3 2.97498E-3 2.96643E-3 2.95984E-3 2.80042E-3
1.02800E+3 2.88517E-3 2.65329E-3 2.51705E-3 2.75607E-3 2.65796E-3 2.58188E-3 2.52649E-3 2.48471E-3 2.36161E-3 2.31271E-3 3.54304E-3 3.20290E-3 3.02454E-3 3.01322E-3 3.00448E-3 2.84223E-3
1.02900E+3 2.88222E-3 2.64952E-3 2.51279E-3 2.79306E-3 2.69026E-3 2.61090E-3 2.55313E-3 2.50957E-3 2.38470E-3 2.33510E-3 3.59684E-3 3.25412E-3 3.07440E-3 3.05986E-3 3.04864E-3 2.88348E-3
1.03000E+3 2.87854E-3 2.64526E-3 2.50820E-3 2.83376E-3 2.72443E-3 2.64051E-3 2.57946E-3 2.53342E-3 2.40745E-3 2.35740E-3 3.64975E-3 3.30489E-3 3.12405E-3 3.10601E-3 3.09208E-3 2.92403E-3
1.03100E+3 2.87424E-3 2.64062E-3 2.50335E-3 2.87718E-3 2.76004E-3 2.67070E-3 2.60574E-3 2.55675E-3 2.43021E-3 2.37994E-3 3.70154E-3 3.35480E-3 3.17298E-3 3.15133E-3 3.13461E-3 2.96377E-3
1.03200E+3 2.86947E-3 2.63574E-3 2.49840E-3 2.92229E-3 2.79668E-3 2.70147E-3 2.63227E-3 2.58009E-3 2.45339E-3 2.40306E-3 3.75196E-3 3.40348E-3 3.22075E-3 3.19553E-3 3.17607E-3 3.00262E-3
1.03300E+3 2.86437E-3 2.63069E-3 2.49338E-3 2.96808E-3 2.83393E-3 2.73278E-3 2.65931E-3 2.60390E-3 2.47734E-3 2.42706E-3 3.80082E-3 3.45054E-3 3.26686E-3 3.23828E-3 3.21623E-3 3.04048E-3
1.03400E+3 2.85904E-3 2.62555E-3 2.48835E-3 3.01342E-3 2.87128E-3 2.76458E-3 2.68710E-3 2.62867E-3 2.50240E-3 2.45224E-3 3.84778E-3 3.49552E-3 3.31080E-3 3.27924E-3 3.25489E-3 3.07721E-3
1.03500E+3 2.85351E-3 2.62038E-3 2.48340E-3 3.05727E-3 2.90829E-3 2.79682E-3 2.71589E-3 2.65487E-3 2.52891E-3 2.47887E-3 3.89259E-3 3.53802E-3 3.35209E-3 3.31807E-3 3.29183E-3 3.11271E-3
1.03600E+3 2.84786E-3 2.61518E-3 2.47846E-3 3.09864E-3 2.94455E-3 2.82949E-3 2.74597E-3 2.68299E-3 2.55724E-3 2.50729E-3 3.93540E-3 3.57818E-3 3.39087E-3 3.35490E-3 3.32714E-3 3.14705E-3
1.03700E+3 2.84207E-3 2.60992E-3 2.47352E-3 3.13672E-3 2.97973E-3 2.86257E-3 2.77754E-3 2.71341E-3 2.58769E-3 2.53774E-3 3.97662E-3 3.61657E-3 3.42777E-3 3.39018E-3 3.36117E-3 3.18049E-3
1.03800E+3 2.83614E-3 2.60453E-3 2.46845E-3 3.17198E-3 3.01400E-3 2.89606E-3 2.81045E-3 2.74590E-3 2.61999E-3 2.56997E-3 4.01668E-3 3.65377E-3 3.46347E-3 3.42439E-3 3.39424E-3 3.21324E-3
1.03900E+3 2.83004E-3 2.59902E-3 2.46327E-3 3.20527E-3 3.04772E-3 2.92994E-3 2.84444E-3 2.77997E-3 2.65374E-3 2.60359E-3 4.05602E-3 3.69036E-3 3.49861E-3 3.45800E-3 3.42665E-3 3.24552E-3
1.04000E+3 2.82381E-3 2.59329E-3 2.45785E-3 3.23761E-3 3.08130E-3 2.96425E-3 2.87926E-3 2.81517E-3 2.68851E-3 2.63818E-3 4.09508E-3 3.72692E-3 3.53386E-3 3.49146E-3 3.45874E-3 3.27756E-3
1.04100E+3 2.81741E-3 2.58734E-3 2.45216E-3 3.26979E-3 3.11507E-3 2.99896E-3 2.91465E-3 2.85108E-3 2.72391E-3 2.67339E-3 4.13427E-3 3.76403E-3 3.56988E-3 3.52526E-3 3.49083E-3 3.30960E-3
1.04200E+3 2.81082E-3 2.58111E-3 2.44614E-3 3.30271E-3 3.14938E-3 3.03410E-3 2.95037E-3 2.88723E-3 2.75953E-3 2.70880E-3 4.17403E-3 3.80227E-3 3.60732E-3 3.55986E-3 3.52324E-3 3.34185E-3
1.04300E+3 2.80409E-3 2.57458E-3 2.43972E-3 3.33729E-3 3.18462E-3 3.06966E-3 2.98616E-3 2.92319E-3 2.79498E-3 2.74405E-3 4.21476E-3 3.84222E-3 3.64687E-3 3.59576E-3 3.55633E-3 3.37456E-3
1.04400E+3 2.79719E-3 2.56774E-3 2.43292E-3 3.37441E-3 3.22116E-3 3.10567E-3 3.02178E-3 2.95852E-3 2.82986E-3 2.77875E-3 4.25686E-3 3.88433E-3 3.68899E-3 3.63329E-3 3.59031E-3 3.40789E-3
1.04500E+3 2.79012E-3 2.56062E-3 2.42578E-3 3.41492E-3 3.25933E-3 3.14212E-3 3.05698E-3 2.99278E-3 2.86376E-3 2.81250E-3 4.30004E-3 3.92821E-3 3.73323E-3 3.67212E-3 3.62497E-3 3.44171E-3
1.04600E+3 2.78286E-3 2.55322E-3 2.41828E-3 3.45939E-3 3.29935E-3 3.17899E-3 3.09157E-3 3.02565E-3 2.89638E-3 2.84503E-3 4.34392E-3 3.97329E-3 3.77894E-3 3.71178E-3 3.65995E-3 3.47575E-3
1.04700E+3 2.77541E-3 2.54557E-3 2.41051E-3 3.50733E-3 3.34100E-3 3.21622E-3 3.12561E-3 3.05728E-3 2.92787E-3 2.87645E-3 4.38821E-3 4.01907E-3 3.82550E-3 3.75182E-3 3.69497E-3 3.50982E-3
1.04800E+3 2.76782E-3 2.53771E-3 2.40250E-3 3.55805E-3 3.38394E-3 3.25373E-3 3.15920E-3 3.08792E-3 2.95840E-3 2.90694E-3 4.43258E-3 4.06502E-3 3.87227E-3 3.79179E-3 3.72969E-3 3.54371E-3
1.04900E+3 2.76003E-3 2.52961E-3 2.39422E-3 3.61082E-3 3.42782E-3 3.29142E-3 3.19244E-3 3.11779E-3 2.98814E-3 2.93663E-3 4.47663E-3 4.11057E-3 3.91862E-3 3.83123E-3 3.76380E-3 3.57720E-3
1.05000E+3 2.75205E-3 2.52133E-3 2.38577E-3 3.66498E-3 3.47232E-3 3.32921E-3 3.22538E-3 3.14708E-3 3.01726E-3 2.96569E-3 4.52006E-3 4.15520E-3 3.96388E-3 3.86966E-3 3.79696E-3 3.61005E-3
1.05100E+3 2.74389E-3 2.51289E-3 2.37717E-3 3.71988E-3 3.51715E-3 3.36704E-3 3.25817E-3 3.17606E-3 3.04598E-3 2.99430E-3 4.56249E-3 4.19838E-3 4.00746E-3 3.90666E-3 3.82887E-3 3.64207E-3
1.05200E+3 2.73555E-3 2.50430E-3 2.36842E-3 3.77480E-3 3.56192E-3 3.40479E-3 3.29084E-3 3.20491E-3 3.07441E-3 3.02257E-3 4.60356E-3 4.23955E-3 4.04867E-3 3.94172E-3 3.85920E-3 3.67302E-3
1.05300E+3 2.72706E-3 2.49563E-3 2.35965E-3 3.82900E-3 3.60631E-3 3.44235E-3 3.32349E-3 3.23385E-3 3.10275E-3 3.05067E-3 4.64311E-3 4.27843E-3 4.08720E-3 3.97464E-3 3.88777E-3 3.70276E-3
1.05400E+3 2.71852E-3 2.48697E-3 2.35092E-3 3.88195E-3 3.65006E-3 3.47971E-3 3.35624E-3 3.26312E-3 3.13119E-3 3.07877E-3 4.68123E-3 4.31523E-3 4.12332E-3 4.00560E-3 3.91476E-3 3.73139E-3
1.05500E+3 2.71003E-3 2.47847E-3 2.34241E-3 3.93305E-3 3.69287E-3 3.51675E-3 3.38911E-3 3.29286E-3 3.15983E-3 3.10697E-3 4.71808E-3 4.35016E-3 4.15723E-3 4.03479E-3 3.94031E-3 3.75899E-3
1.05600E+3 2.70161E-3 2.47017E-3 2.33419E-3 3.98249E-3 3.73477E-3 3.55339E-3 3.42195E-3 3.32283E-3 3.18847E-3 3.13509E-3 4.75370E-3 4.38336E-3 4.18916E-3 4.06239E-3 3.96457E-3 3.78559E-3
1.05700E+3 2.69333E-3 2.46216E-3 2.32633E-3 4.03032E-3 3.77568E-3 3.58945E-3 3.45452E-3 3.35276E-3 3.21690E-3 3.16293E-3 4.78818E-3 4.41498E-3 4.21928E-3 4.08852E-3 3.98761E-3 3.81122E-3
1.05800E+3 2.68527E-3 2.45453E-3 2.31896E-3 4.07672E-3 3.81562E-3 3.62487E-3 3.48667E-3 3.38246E-3 3.24495E-3 3.19032E-3 4.82166E-3 4.44525E-3 4.24787E-3 4.11339E-3 4.00961E-3 3.83598E-3
1.05900E+3 2.67754E-3 2.44742E-3 2.31221E-3 4.12188E-3 3.85462E-3 3.65955E-3 3.51824E-3 3.41168E-3 3.27242E-3 3.21710E-3 4.85424E-3 4.47436E-3 4.27516E-3 4.13721E-3 4.03076E-3 3.85996E-3
1.06000E+3 2.67015E-3 2.44086E-3 2.30613E-3 4.16591E-3 3.89265E-3 3.69337E-3 3.54902E-3 3.44017E-3 3.29910E-3 3.24305E-3 4.88601E-3 4.50248E-3 4.30136E-3 4.16014E-3 4.05115E-3 3.88317E-3
1.06100E+3 2.66318E-3 2.43493E-3 2.30082E-3 4.20901E-3 3.92973E-3 3.72624E-3 3.57885E-3 3.46770E-3 3.32480E-3 3.26803E-3 4.91710E-3 4.52980E-3 4.32671E-3 4.18235E-3 4.07095E-3 3.90571E-3
1.06200E+3 2.65667E-3 2.42963E-3 2.29623E-3 4.25131E-3 3.96585E-3 3.75805E-3 3.60754E-3 3.49404E-3 3.34934E-3 3.29185E-3 4.94747E-3 4.55640E-3 4.35133E-3 4.20391E-3 4.09015E-3 3.92755E-3
1.06300E+3 2.65059E-3 2.42488E-3 2.29227E-3 4.29299E-3 4.00102E-3 3.78868E-3 3.63490E-3 3.51893E-3 3.37250E-3 3.31432E-3 4.97690E-3 4.58213E-3 4.37513E-3 4.22473E-3 4.10867E-3 3.94859E-3
1.06400E+3 2.64500E-3 2.42063E-3 2.28880E-3 4.33410E-3 4.03521E-3 3.81805E-3 3.66080E-3 3.54221E-3 3.39414E-3 3.33532E-3 5.00522E-3 4.60697E-3 4.39814E-3 4.24476E-3 4.12640E-3 3.96875E-3
1.06500E+3 2.63984E-3 2.41684E-3 2.28581E-3 4.37450E-3 4.06838E-3 3.84620E-3 3.68532E-3 3.56400E-3 3.41442E-3 3.35500E-3 5.03232E-3 4.63086E-3 4.42034E-3 4.26395E-3 4.14328E-3 3.98795E-3
1.06600E+3 2.63519E-3 2.41346E-3 2.28317E-3 4.41409E-3 4.10051E-3 3.87315E-3 3.70854E-3 3.58441E-3 3.43350E-3 3.37354E-3 5.05796E-3 4.65369E-3 4.44171E-3 4.28224E-3 4.15918E-3 4.00609E-3
1.06700E+3 2.63101E-3 2.41046E-3 2.28088E-3 4.45272E-3 4.13159E-3 3.89900E-3 3.73062E-3 3.60364E-3 3.45157E-3 3.39116E-3 5.08205E-3 4.67545E-3 4.46224E-3 4.29959E-3 4.17407E-3 4.02312E-3
1.06800E+3 2.62738E-3 2.40778E-3 2.27875E-3 4.49018E-3 4.16154E-3 3.92375E-3 3.75162E-3 3.62181E-3 3.46882E-3 3.40804E-3 5.10439E-3 4.69606E-3 4.48194E-3 4.31594E-3 4.18784E-3 4.03894E-3
1.06900E+3 2.62422E-3 2.40537E-3 2.27677E-3 4.52630E-3 4.19030E-3 3.94742E-3 3.77162E-3 3.63905E-3 3.48539E-3 3.42434E-3 5.12475E-3 4.71538E-3 4.50072E-3 4.33116E-3 4.20032E-3 4.05341E-3
1.07000E+3 2.62163E-3 2.40322E-3 2.27488E-3 4.56101E-3 4.21792E-3 3.97013E-3 3.79079E-3 3.65555E-3 3.50150E-3 3.44030E-3 5.14308E-3 4.73347E-3 4.51867E-3 4.34533E-3 4.21156E-3 4.06654E-3
1.07100E+3 2.61961E-3 2.40137E-3 2.27314E-3 4.59410E-3 4.24432E-3 3.99191E-3 3.80923E-3 3.67147E-3 3.51733E-3 3.45609E-3 5.15938E-3 4.75026E-3 4.53574E-3 4.35839E-3 4.22153E-3 4.07832E-3
1.07200E+3 2.61806E-3 2.39982E-3 2.27159E-3 4.62536E-3 4.26942E-3 4.01273E-3 3.82697E-3 3.68689E-3 3.53300E-3 3.47187E-3 5.17374E-3 4.76577E-3 4.55183E-3 4.37034E-3 4.23029E-3 4.08876E-3
1.07300E+3 2.61712E-3 2.39863E-3 2.27025E-3 4.65479E-3 4.29327E-3 4.03272E-3 3.84417E-3 3.70198E-3 3.54873E-3 3.48784E-3 5.18632E-3 4.78007E-3 4.56704E-3 4.38131E-3 4.23798E-3 4.09801E-3
1.07400E+3 2.61673E-3 2.39782E-3 2.26919E-3 4.68243E-3 4.31591E-3 4.05189E-3 3.86083E-3 3.71676E-3 3.56444E-3 3.50392E-3 5.19732E-3 4.79320E-3 4.58129E-3 4.39130E-3 4.24469E-3 4.10611E-3
