X GeCr200 GeCr300 GeCr400 OrCr200 OrCr300 OrCr400 OrCr500 OrCr600 OrCr700 OrCr750 OsCr200 OsCr300 OsCr400 OsCr500 OsCr600 OsCr700
9.73000E+2 2.80301E-1 4.13233E-1 5.45322E-1 3.64294E-1 5.10812E-1 6.46424E-1 7.76645E-1 9.03574E-1 1.05291E+0 1.12758E+0 1.66785E-1 2.41775E-1 3.16493E-1 3.89581E-1 4.61908E-1 5.40197E-1
9.74000E+2 2.84812E-1 4.19023E-1 5.52276E-1 3.63820E-1 5.10082E-1 6.45437E-1 7.75401E-1 9.02070E-1 1.05079E+0 1.12516E+0 1.69736E-1 2.44627E-1 3.19194E-1 3.93848E-1 4.67854E-1 5.46687E-1
9.75000E+2 2.89385E-1 4.24770E-1 5.59068E-1 3.63328E-1 5.09356E-1 6.44483E-1 7.74221E-1 9.00666E-1 1.04871E+0 1.12274E+0 1.72914E-1 2.47817E-1 3.22345E-1 3.98681E-1 4.74482E-1 5.53834E-1
9.76000E+2 2.94034E-1 4.30487E-1 5.65707E-1 3.62820E-1 5.08632E-1 6.43556E-1 7.73096E-1 8.99347E-1 1.04670E+0 1.12038E+0 1.76301E-1 2.51368E-1 3.26011E-1 4.04132E-1 4.81827E-1 5.61619E-1
9.77000E+2 2.98772E-1 4.36188E-1 5.72207E-1 3.62322E-1 5.07930E-1 6.42664E-1 7.72022E-1 8.98095E-1 1.04474E+0 1.11807E+0 1.79878E-1 2.55303E-1 3.30256E-1 4.10251E-1 4.89921E-1 5.70032E-1
9.78000E+2 3.03616E-1 4.41876E-1 5.78555E-1 3.61833E-1 5.07244E-1 6.41795E-1 7.70978E-1 8.96879E-1 1.04285E+0 1.11585E+0 1.83625E-1 2.59639E-1 3.35141E-1 4.17082E-1 4.98790E-1 5.79054E-1
9.79000E+2 3.08556E-1 4.47568E-1 5.84797E-1 3.61370E-1 5.06585E-1 6.40952E-1 7.69956E-1 8.95682E-1 1.04104E+0 1.11373E+0 1.87522E-1 2.64399E-1 3.40727E-1 4.24672E-1 5.08462E-1 5.88661E-1
9.80000E+2 3.13553E-1 4.53269E-1 5.90993E-1 3.60937E-1 5.05962E-1 6.40149E-1 7.68976E-1 8.94529E-1 1.03932E+0 1.11173E+0 1.91568E-1 2.69579E-1 3.47013E-1 4.33020E-1 5.18934E-1 5.98869E-1
9.81000E+2 3.18561E-1 4.58993E-1 5.97224E-1 3.60523E-1 5.05370E-1 6.39388E-1 7.68051E-1 8.93443E-1 1.03770E+0 1.10984E+0 1.95772E-1 2.75144E-1 3.53913E-1 4.42044E-1 5.30130E-1 6.09683E-1
9.82000E+2 3.23531E-1 4.64747E-1 6.03563E-1 3.60120E-1 5.04808E-1 6.38679E-1 7.67202E-1 8.92456E-1 1.03618E+0 1.10806E+0 2.00146E-1 2.81056E-1 3.61344E-1 4.51661E-1 5.41976E-1 6.21128E-1
9.83000E+2 3.28424E-1 4.70536E-1 6.10067E-1 3.59723E-1 5.04278E-1 6.38036E-1 7.66454E-1 8.91610E-1 1.03478E+0 1.10638E+0 2.04705E-1 2.87283E-1 3.69218E-1 4.61798E-1 5.54413E-1 6.33233E-1
9.84000E+2 3.33191E-1 4.76378E-1 6.16831E-1 3.59314E-1 5.03772E-1 6.37461E-1 7.65826E-1 8.90938E-1 1.03351E+0 1.10481E+0 2.09458E-1 2.93787E-1 3.77452E-1 4.72375E-1 5.67370E-1 6.46008E-1
9.85000E+2 3.37790E-1 4.82275E-1 6.23909E-1 3.58887E-1 5.03291E-1 6.36964E-1 7.65336E-1 8.90469E-1 1.03237E+0 1.10334E+0 2.14420E-1 3.00531E-1 3.85955E-1 4.83311E-1 5.80777E-1 6.59476E-1
9.86000E+2 3.42175E-1 4.88234E-1 6.31371E-1 3.58442E-1 5.02840E-1 6.36562E-1 7.65013E-1 8.90243E-1 1.03137E+0 1.10196E+0 2.19603E-1 3.07484E-1 3.94653E-1 4.94531E-1 5.94563E-1 6.73659E-1
9.87000E+2 3.46353E-1 4.94236E-1 6.39165E-1 3.57958E-1 5.02409E-1 6.36255E-1 7.64871E-1 8.90291E-1 1.03053E+0 1.10068E+0 2.25018E-1 3.14613E-1 4.03462E-1 5.05963E-1 6.08670E-1 6.88574E-1
9.88000E+2 3.50361E-1 5.00228E-1 6.47139E-1 3.57469E-1 5.02027E-1 6.36066E-1 7.64922E-1 8.90613E-1 1.02986E+0 1.09952E+0 2.30675E-1 3.21935E-1 4.12412E-1 5.17630E-1 6.23114E-1 7.04191E-1
9.89000E+2 3.54245E-1 5.06171E-1 6.55155E-1 3.56999E-1 5.01718E-1 6.36014E-1 7.65180E-1 8.91215E-1 1.02938E+0 1.09850E+0 2.36583E-1 3.29491E-1 4.21574E-1 5.29582E-1 6.37920E-1 7.20469E-1
9.90000E+2 3.58035E-1 5.12012E-1 6.63066E-1 3.56580E-1 5.01509E-1 6.36115E-1 7.65648E-1 8.92087E-1 1.02911E+0 1.09765E+0 2.42749E-1 3.37316E-1 4.31012E-1 5.41877E-1 6.53134E-1 7.37370E-1
9.91000E+2 3.61778E-1 5.17714E-1 6.70736E-1 3.56231E-1 5.01418E-1 6.36386E-1 7.66340E-1 8.93236E-1 1.02906E+0 1.09701E+0 2.49182E-1 3.45448E-1 4.40793E-1 5.54564E-1 6.68785E-1 7.54850E-1
9.92000E+2 3.65506E-1 5.23219E-1 6.78008E-1 3.56007E-1 5.01494E-1 6.36860E-1 7.67267E-1 8.94651E-1 1.02927E+0 1.09662E+0 2.55892E-1 3.53922E-1 4.50980E-1 5.67695E-1 6.84911E-1 7.72865E-1
9.93000E+2 3.69266E-1 5.28485E-1 6.84737E-1 3.55930E-1 5.01756E-1 6.37549E-1 7.68434E-1 8.96329E-1 1.02974E+0 1.09649E+0 2.62886E-1 3.62777E-1 4.61642E-1 5.81328E-1 7.01554E-1 7.91381E-1
9.94000E+2 3.73080E-1 5.33474E-1 6.90816E-1 3.56016E-1 5.02220E-1 6.38467E-1 7.69851E-1 8.98272E-1 1.03049E+0 1.09665E+0 2.70171E-1 3.72045E-1 4.72840E-1 5.95511E-1 7.18745E-1 8.10351E-1
9.95000E+2 3.76935E-1 5.38192E-1 6.96273E-1 3.56303E-1 5.02919E-1 6.39639E-1 7.71532E-1 9.00485E-1 1.03155E+0 1.09714E+0 2.77747E-1 3.81745E-1 4.84609E-1 6.10274E-1 7.36508E-1 8.29741E-1
9.96000E+2 3.80786E-1 5.42652E-1 7.01186E-1 3.56775E-1 5.03842E-1 6.41060E-1 7.73479E-1 9.02976E-1 1.03295E+0 1.09799E+0 2.85570E-1 3.91815E-1 4.96872E-1 6.25554E-1 7.54799E-1 8.49527E-1
9.97000E+2 3.84597E-1 5.46866E-1 7.05630E-1 3.57401E-1 5.04970E-1 6.42729E-1 7.75713E-1 9.05791E-1 1.03472E+0 1.09925E+0 2.93592E-1 4.02175E-1 5.09516E-1 6.41265E-1 7.73565E-1 8.69687E-1
9.98000E+2 3.88328E-1 5.50859E-1 7.09696E-1 3.58162E-1 5.06290E-1 6.44643E-1 7.78244E-1 9.08954E-1 1.03692E+0 1.10098E+0 3.01768E-1 4.12754E-1 5.22444E-1 6.57332E-1 7.92759E-1 8.90205E-1
9.99000E+2 3.91945E-1 5.54646E-1 7.13462E-1 3.59012E-1 5.07767E-1 6.46789E-1 7.81085E-1 9.12504E-1 1.03958E+0 1.10320E+0 3.10050E-1 4.23480E-1 5.35559E-1 6.73685E-1 8.12345E-1 9.11050E-1
1.00000E+3 3.95408E-1 5.58246E-1 7.17013E-1 3.59932E-1 5.09393E-1 6.49171E-1 7.84253E-1 9.16480E-1 1.04275E+0 1.10597E+0 3.18393E-1 4.34282E-1 5.48764E-1 6.90242E-1 8.32260E-1 9.32228E-1
1.00100E+3 3.98674E-1 5.61677E-1 7.20436E-1 3.60893E-1 5.11145E-1 6.51780E-1 7.87760E-1 9.20910E-1 1.04647E+0 1.10933E+0 3.26748E-1 4.45083E-1 5.61954E-1 7.06928E-1 8.52467E-1 9.53701E-1
1.00200E+3 4.01717E-1 5.64944E-1 7.23777E-1 3.61862E-1 5.12998E-1 6.54603E-1 7.91604E-1 9.25809E-1 1.05075E+0 1.11331E+0 3.35065E-1 4.55804E-1 5.75023E-1 7.23653E-1 8.72898E-1 9.75447E-1
1.00300E+3 4.04536E-1 5.68061E-1 7.27062E-1 3.62806E-1 5.14930E-1 6.57637E-1 7.95808E-1 9.31226E-1 1.05566E+0 1.11797E+0 3.43326E-1 4.66424E-1 5.87943E-1 7.40394E-1 8.93533E-1 9.97445E-1
1.00400E+3 4.07160E-1 5.71030E-1 7.30264E-1 3.63786E-1 5.16996E-1 6.60920E-1 8.00386E-1 9.37149E-1 1.06119E+0 1.12330E+0 3.51568E-1 4.77011E-1 6.00817E-1 7.57209E-1 9.14381E-1 1.01970E+0
1.00500E+3 4.09588E-1 5.73843E-1 7.33365E-1 3.64855E-1 5.19231E-1 6.64460E-1 8.05315E-1 9.43519E-1 1.06728E+0 1.12926E+0 3.59816E-1 4.87636E-1 6.13763E-1 7.74154E-1 9.35420E-1 1.04220E+0
1.00600E+3 4.11839E-1 5.76503E-1 7.36350E-1 3.66101E-1 5.21707E-1 6.68298E-1 8.10595E-1 9.50291E-1 1.07390E+0 1.13580E+0 3.68117E-1 4.98377E-1 6.26889E-1 7.91294E-1 9.56667E-1 1.06492E+0
1.00700E+3 4.13931E-1 5.79009E-1 7.39195E-1 3.67572E-1 5.24462E-1 6.72453E-1 8.16221E-1 9.57433E-1 1.08100E+0 1.14289E+0 3.76499E-1 5.09309E-1 6.40317E-1 8.08693E-1 9.78115E-1 1.08784E+0
1.00800E+3 4.15867E-1 5.81364E-1 7.41906E-1 3.69364E-1 5.27570E-1 6.76964E-1 8.22187E-1 9.64889E-1 1.08856E+0 1.15050E+0 3.85006E-1 5.20509E-1 6.54159E-1 8.26413E-1 9.99766E-1 1.11096E+0
1.00900E+3 4.17677E-1 5.83570E-1 7.44448E-1 3.71537E-1 5.31082E-1 6.81857E-1 8.28492E-1 9.72626E-1 1.09652E+0 1.15858E+0 3.93673E-1 5.32053E-1 6.68533E-1 8.44519E-1 1.02162E+0 1.13428E+0
1.01000E+3 4.19363E-1 5.85625E-1 7.46817E-1 3.74164E-1 5.35055E-1 6.87165E-1 8.35134E-1 9.80603E-1 1.10486E+0 1.16711E+0 4.02536E-1 5.44018E-1 6.83558E-1 8.63079E-1 1.04369E+0 1.15777E+0
1.01100E+3 4.20934E-1 5.87536E-1 7.49016E-1 3.77320E-1 5.39548E-1 6.92917E-1 8.42108E-1 9.88776E-1 1.11354E+0 1.17604E+0 4.11608E-1 5.56425E-1 6.99259E-1 8.82102E-1 1.06596E+0 1.18143E+0
1.01200E+3 4.22406E-1 5.89297E-1 7.51015E-1 3.80966E-1 5.44531E-1 6.99097E-1 8.49413E-1 9.97163E-1 1.12256E+0 1.18537E+0 4.20848E-1 5.69183E-1 7.15500E-1 9.01493E-1 1.08838E+0 1.20524E+0
1.01300E+3 4.23771E-1 5.90911E-1 7.52827E-1 3.84998E-1 5.49922E-1 7.05666E-1 8.57065E-1 1.00584E+0 1.13193E+0 1.19510E+0 4.30218E-1 5.82196E-1 7.32123E-1 9.21142E-1 1.11092E+0 1.22917E+0
1.01400E+3 4.25042E-1 5.92378E-1 7.54438E-1 3.89283E-1 5.55617E-1 7.12571E-1 8.65074E-1 1.01489E+0 1.14173E+0 1.20527E+0 4.39678E-1 5.95369E-1 7.48975E-1 9.40946E-1 1.13351E+0 1.25324E+0
1.01500E+3 4.26234E-1 5.93701E-1 7.55838E-1 3.93690E-1 5.61518E-1 7.19767E-1 8.73463E-1 1.02441E+0 1.15197E+0 1.21588E+0 4.49179E-1 6.08596E-1 7.65896E-1 9.60800E-1 1.15614E+0 1.27740E+0
1.01600E+3 4.27340E-1 5.94881E-1 7.57035E-1 3.98095E-1 5.67525E-1 7.27204E-1 8.82243E-1 1.03447E+0 1.16271E+0 1.22696E+0 4.58683E-1 6.21787E-1 7.82737E-1 9.80606E-1 1.17875E+0 1.30166E+0
1.01700E+3 4.28379E-1 5.95916E-1 7.58006E-1 4.02380E-1 5.73546E-1 7.34838E-1 8.91427E-1 1.04517E+0 1.17398E+0 1.23851E+0 4.68146E-1 6.34839E-1 7.99342E-1 1.00025E+0 1.20129E+0 1.32600E+0
1.01800E+3 4.29347E-1 5.96808E-1 7.58757E-1 4.06405E-1 5.79473E-1 7.42611E-1 9.01026E-1 1.05658E+0 1.18582E+0 1.25057E+0 4.77527E-1 6.47656E-1 8.15554E-1 1.01963E+0 1.22374E+0 1.35039E+0
1.01900E+3 4.30244E-1 5.97560E-1 7.59293E-1 4.10058E-1 5.85220E-1 7.50487E-1 9.11060E-1 1.06879E+0 1.19827E+0 1.26315E+0 4.86801E-1 6.60181E-1 8.31284E-1 1.03869E+0 1.24604E+0 1.37484E+0
1.02000E+3 4.31051E-1 5.98161E-1 7.59618E-1 4.13271E-1 5.90728E-1 7.58427E-1 9.21520E-1 1.08183E+0 1.21134E+0 1.27624E+0 4.95966E-1 6.72451E-1 8.46611E-1 1.05747E+0 1.26822E+0 1.39929E+0
1.02100E+3 4.31751E-1 5.98602E-1 7.59728E-1 4.16164E-1 5.96072E-1 7.66436E-1 9.32323E-1 1.09551E+0 1.22490E+0 1.28974E+0 5.05042E-1 6.84531E-1 8.61647E-1 1.07603E+0 1.29028E+0 1.42373E+0
1.02200E+3 4.32337E-1 5.98880E-1 7.59628E-1 4.18902E-1 6.01365E-1 7.74540E-1 9.43392E-1 1.10964E+0 1.23882E+0 1.30358E+0 5.14031E-1 6.96479E-1 8.76503E-1 1.09444E+0 1.31223E+0 1.44812E+0
1.02300E+3 4.32793E-1 5.98997E-1 7.59341E-1 4.21641E-1 6.06710E-1 7.82758E-1 9.54646E-1 1.12404E+0 1.25298E+0 1.31762E+0 5.22953E-1 7.08363E-1 8.91302E-1 1.11278E+0 1.33408E+0 1.47243E+0
1.02400E+3 4.33110E-1 5.98945E-1 7.58857E-1 4.24546E-1 6.12213E-1 7.91107E-1 9.65988E-1 1.13847E+0 1.26723E+0 1.33179E+0 5.31819E-1 7.20239E-1 9.06140E-1 1.13109E+0 1.35585E+0 1.49663E+0
1.02500E+3 4.33269E-1 5.98713E-1 7.58179E-1 4.27775E-1 6.17983E-1 7.99610E-1 9.77342E-1 1.15275E+0 1.28144E+0 1.34597E+0 5.40637E-1 7.32165E-1 9.21132E-1 1.14946E+0 1.37754E+0 1.52068E+0
1.02600E+3 4.33258E-1 5.98301E-1 7.57322E-1 4.31482E-1 6.24116E-1 8.08275E-1 9.88611E-1 1.16667E+0 1.29548E+0 1.36008E+0 5.49424E-1 7.44207E-1 9.36391E-1 1.16794E+0 1.39916E+0 1.54456E+0
1.02700E+3 4.33090E-1 5.97720E-1 7.56288E-1 4.35832E-1 6.30726E-1 8.17134E-1 9.99722E-1 1.18003E+0 1.30920E+0 1.37398E+0 5.58181E-1 7.56401E-1 9.51992E-1 1.18657E+0 1.42072E+0 1.56823E+0
1.02800E+3 4.32775E-1 5.96991E-1 7.55116E-1 4.40972E-1 6.37909E-1 8.26201E-1 1.01059E+0 1.19266E+0 1.32250E+0 1.38762E+0 5.66886E-1 7.68695E-1 9.67852E-1 1.20529E+0 1.44215E+0 1.59165E+0
1.02900E+3 4.32334E-1 5.96142E-1 7.53836E-1 4.46889E-1 6.45663E-1 8.35487E-1 1.02125E+0 1.20459E+0 1.33543E+0 1.40106E+0 5.75495E-1 7.80988E-1 9.83808E-1 1.22394E+0 1.46335E+0 1.61475E+0
1.03000E+3 4.31780E-1 5.95184E-1 7.52460E-1 4.53402E-1 6.53863E-1 8.44963E-1 1.03178E+0 1.21604E+0 1.34817E+0 1.41444E+0 5.83960E-1 7.93173E-1 9.99697E-1 1.24240E+0 1.48420E+0 1.63746E+0
1.03100E+3 4.31136E-1 5.94139E-1 7.51004E-1 4.60348E-1 6.62410E-1 8.54625E-1 1.04230E+0 1.22724E+0 1.36092E+0 1.42796E+0 5.92247E-1 8.05153E-1 1.01536E+0 1.26053E+0 1.50461E+0 1.65971E+0
1.03200E+3 4.30421E-1 5.93041E-1 7.49521E-1 4.67566E-1 6.71204E-1 8.64470E-1 1.05291E+0 1.23844E+0 1.37390E+0 1.44184E+0 6.00314E-1 8.16836E-1 1.03064E+0 1.27821E+0 1.52451E+0 1.68147E+0
1.03300E+3 4.29656E-1 5.91904E-1 7.48013E-1 4.74893E-1 6.80143E-1 8.74491E-1 1.06372E+0 1.24987E+0 1.38731E+0 1.45624E+0 6.08131E-1 8.28129E-1 1.04539E+0 1.29531E+0 1.54379E+0 1.70267E+0
1.03400E+3 4.28856E-1 5.90748E-1 7.46505E-1 4.82147E-1 6.89107E-1 8.84666E-1 1.07484E+0 1.26176E+0 1.40134E+0 1.47134E+0 6.15645E-1 8.38924E-1 1.05946E+0 1.31170E+0 1.56235E+0 1.72324E+0
1.03500E+3 4.28026E-1 5.89585E-1 7.45019E-1 4.89163E-1 6.97988E-1 8.94981E-1 1.08636E+0 1.27434E+0 1.41619E+0 1.48732E+0 6.22814E-1 8.49124E-1 1.07267E+0 1.32723E+0 1.58008E+0 1.74312E+0
1.03600E+3 4.27178E-1 5.88415E-1 7.43539E-1 4.95782E-1 7.06692E-1 9.05437E-1 1.09839E+0 1.28784E+0 1.43206E+0 1.50437E+0 6.29663E-1 8.58764E-1 1.08508E+0 1.34196E+0 1.59703E+0 1.76235E+0
1.03700E+3 4.26310E-1 5.87232E-1 7.42055E-1 5.01876E-1 7.15135E-1 9.16023E-1 1.11102E+0 1.30244E+0 1.44911E+0 1.52265E+0 6.36259E-1 8.67977E-1 1.09689E+0 1.35607E+0 1.61336E+0 1.78107E+0
1.03800E+3 4.25422E-1 5.86020E-1 7.40534E-1 5.07516E-1 7.23361E-1 9.26740E-1 1.12418E+0 1.31803E+0 1.46720E+0 1.54198E+0 6.42670E-1 8.76906E-1 1.10831E+0 1.36976E+0 1.62923E+0 1.79941E+0
1.03900E+3 4.24507E-1 5.84779E-1 7.38981E-1 5.12844E-1 7.31453E-1 9.37581E-1 1.13778E+0 1.33438E+0 1.48609E+0 1.56216E+0 6.48963E-1 8.85686E-1 1.11956E+0 1.38320E+0 1.64479E+0 1.81749E+0
1.04000E+3 4.23571E-1 5.83491E-1 7.37356E-1 5.18017E-1 7.39512E-1 9.48559E-1 1.15171E+0 1.35128E+0 1.50556E+0 1.58291E+0 6.55213E-1 8.94460E-1 1.13084E+0 1.39658E+0 1.66019E+0 1.83543E+0
1.04100E+3 4.22612E-1 5.82152E-1 7.35648E-1 5.23167E-1 7.47616E-1 9.59668E-1 1.16586E+0 1.36852E+0 1.52539E+0 1.60403E+0 6.61483E-1 9.03366E-1 1.14236E+0 1.41010E+0 1.67560E+0 1.85337E+0
1.04200E+3 4.21623E-1 5.80750E-1 7.33843E-1 5.28434E-1 7.55851E-1 9.70911E-1 1.18015E+0 1.38587E+0 1.54534E+0 1.62528E+0 6.67845E-1 9.12544E-1 1.15434E+0 1.42395E+0 1.69116E+0 1.87143E+0
1.04300E+3 4.20614E-1 5.79280E-1 7.31917E-1 5.33967E-1 7.64309E-1 9.82291E-1 1.19446E+0 1.40313E+0 1.56519E+0 1.64643E+0 6.74362E-1 9.22133E-1 1.16700E+0 1.43831E+0 1.70704E+0 1.88975E+0
1.04400E+3 4.19578E-1 5.77741E-1 7.29876E-1 5.39906E-1 7.73078E-1 9.93815E-1 1.20871E+0 1.42009E+0 1.58472E+0 1.66725E+0 6.81098E-1 9.32240E-1 1.18048E+0 1.45332E+0 1.72335E+0 1.90842E+0
1.04500E+3 4.18518E-1 5.76140E-1 7.27733E-1 5.46387E-1 7.82239E-1 1.00548E+0 1.22279E+0 1.43653E+0 1.60370E+0 1.68750E+0 6.88006E-1 9.42771E-1 1.19463E+0 1.46885E+0 1.73998E+0 1.92736E+0
1.04600E+3 4.17430E-1 5.74474E-1 7.25485E-1 5.53502E-1 7.91845E-1 1.01728E+0 1.23663E+0 1.45231E+0 1.62197E+0 1.70702E+0 6.95027E-1 9.53589E-1 1.20926E+0 1.48471E+0 1.75678E+0 1.94642E+0
1.04700E+3 4.16312E-1 5.72752E-1 7.23154E-1 5.61173E-1 8.01840E-1 1.02919E+0 1.25024E+0 1.46749E+0 1.63960E+0 1.72587E+0 7.02113E-1 9.64576E-1 1.22416E+0 1.50073E+0 1.77358E+0 1.96550E+0
1.04800E+3 4.15173E-1 5.70985E-1 7.20751E-1 5.69287E-1 8.12146E-1 1.04119E+0 1.26368E+0 1.48220E+0 1.65670E+0 1.74416E+0 7.09213E-1 9.75604E-1 1.23913E+0 1.51672E+0 1.79025E+0 1.98448E+0
1.04900E+3 4.14005E-1 5.69162E-1 7.18265E-1 5.77732E-1 8.22678E-1 1.05326E+0 1.27697E+0 1.49654E+0 1.67336E+0 1.76198E+0 7.16261E-1 9.86538E-1 1.25396E+0 1.53249E+0 1.80662E+0 2.00323E+0
1.05000E+3 4.12807E-1 5.67299E-1 7.15730E-1 5.86397E-1 8.33357E-1 1.06535E+0 1.29015E+0 1.51060E+0 1.68967E+0 1.77941E+0 7.23210E-1 9.97248E-1 1.26844E+0 1.54787E+0 1.82254E+0 2.02163E+0
1.05100E+3 4.11583E-1 5.65401E-1 7.13151E-1 5.95181E-1 8.44115E-1 1.07745E+0 1.30327E+0 1.52451E+0 1.70575E+0 1.79658E+0 7.29998E-1 1.00761E+0 1.28239E+0 1.56266E+0 1.83786E+0 2.03956E+0
1.05200E+3 4.10332E-1 5.63467E-1 7.10526E-1 6.03968E-1 8.54862E-1 1.08953E+0 1.31634E+0 1.53836E+0 1.72167E+0 1.81354E+0 7.36570E-1 1.01749E+0 1.29557E+0 1.57669E+0 1.85242E+0 2.05689E+0
1.05300E+3 4.09058E-1 5.61516E-1 7.07895E-1 6.12641E-1 8.65514E-1 1.10155E+0 1.32939E+0 1.55225E+0 1.73754E+0 1.83040E+0 7.42898E-1 1.02682E+0 1.30790E+0 1.58985E+0 1.86613E+0 2.07355E+0
1.05400E+3 4.07778E-1 5.59569E-1 7.05277E-1 6.21111E-1 8.76014E-1 1.11351E+0 1.34249E+0 1.56630E+0 1.75346E+0 1.84726E+0 7.48996E-1 1.03566E+0 1.31946E+0 1.60224E+0 1.87908E+0 2.08958E+0
1.05500E+3 4.06504E-1 5.57655E-1 7.02722E-1 6.29288E-1 8.86290E-1 1.12536E+0 1.35565E+0 1.58057E+0 1.76950E+0 1.86418E+0 7.54892E-1 1.04404E+0 1.33031E+0 1.61392E+0 1.89135E+0 2.10503E+0
1.05600E+3 4.05242E-1 5.55789E-1 7.00256E-1 6.37198E-1 8.96345E-1 1.13708E+0 1.36878E+0 1.59496E+0 1.78554E+0 1.88106E+0 7.60593E-1 1.05201E+0 1.34053E+0 1.62496E+0 1.90299E+0 2.11993E+0
1.05700E+3 4.04000E-1 5.53986E-1 6.97898E-1 6.44852E-1 9.06163E-1 1.14862E+0 1.38181E+0 1.60932E+0 1.80146E+0 1.89776E+0 7.66108E-1 1.05959E+0 1.35017E+0 1.63541E+0 1.91405E+0 2.13428E+0
1.05800E+3 4.02791E-1 5.52270E-1 6.95688E-1 6.52275E-1 9.15749E-1 1.15996E+0 1.39467E+0 1.62358E+0 1.81717E+0 1.91419E+0 7.71465E-1 1.06686E+0 1.35932E+0 1.64536E+0 1.92461E+0 2.14815E+0
1.05900E+3 4.01631E-1 5.50669E-1 6.93662E-1 6.59501E-1 9.25109E-1 1.17106E+0 1.40730E+0 1.63760E+0 1.83256E+0 1.93026E+0 7.76679E-1 1.07385E+0 1.36805E+0 1.65488E+0 1.93477E+0 2.16158E+0
1.06000E+3 4.00522E-1 5.49193E-1 6.91840E-1 6.66545E-1 9.34235E-1 1.18188E+0 1.41961E+0 1.65128E+0 1.84749E+0 1.94583E+0 7.81762E-1 1.08059E+0 1.37644E+0 1.66405E+0 1.94455E+0 2.17458E+0
1.06100E+3 3.99477E-1 5.47860E-1 6.90245E-1 6.73441E-1 9.43134E-1 1.19240E+0 1.43154E+0 1.66450E+0 1.86189E+0 1.96082E+0 7.86735E-1 1.08715E+0 1.38455E+0 1.67294E+0 1.95406E+0 2.18720E+0
1.06200E+3 3.98500E-1 5.46667E-1 6.88869E-1 6.80209E-1 9.51804E-1 1.20257E+0 1.44302E+0 1.67714E+0 1.87563E+0 1.97511E+0 7.91596E-1 1.09354E+0 1.39243E+0 1.68156E+0 1.96327E+0 2.19943E+0
1.06300E+3 3.97588E-1 5.45599E-1 6.87680E-1 6.86878E-1 9.60246E-1 1.21238E+0 1.45396E+0 1.68908E+0 1.88860E+0 1.98859E+0 7.96305E-1 1.09971E+0 1.40004E+0 1.68989E+0 1.97216E+0 2.21121E+0
1.06400E+3 3.96750E-1 5.44642E-1 6.86639E-1 6.93456E-1 9.68451E-1 1.22178E+0 1.46432E+0 1.70026E+0 1.90072E+0 2.00119E+0 8.00836E-1 1.10567E+0 1.40740E+0 1.69790E+0 1.98067E+0 2.22250E+0
1.06500E+3 3.95976E-1 5.43789E-1 6.85743E-1 6.99920E-1 9.76412E-1 1.23078E+0 1.47413E+0 1.71072E+0 1.91208E+0 2.01300E+0 8.05171E-1 1.11141E+0 1.41451E+0 1.70558E+0 1.98877E+0 2.23325E+0
1.06600E+3 3.95278E-1 5.43028E-1 6.84951E-1 7.06255E-1 9.84123E-1 1.23941E+0 1.48342E+0 1.72052E+0 1.92276E+0 2.02413E+0 8.09273E-1 1.11689E+0 1.42135E+0 1.71290E+0 1.99641E+0 2.24341E+0
1.06700E+3 3.94652E-1 5.42355E-1 6.84263E-1 7.12435E-1 9.91581E-1 1.24768E+0 1.49225E+0 1.72975E+0 1.93288E+0 2.03470E+0 8.13128E-1 1.12211E+0 1.42792E+0 1.71984E+0 2.00355E+0 2.25295E+0
1.06800E+3 3.94107E-1 5.41750E-1 6.83624E-1 7.18430E-1 9.98770E-1 1.25560E+0 1.50065E+0 1.73847E+0 1.94254E+0 2.04482E+0 8.16702E-1 1.12705E+0 1.43422E+0 1.72637E+0 2.01016E+0 2.26180E+0
1.06900E+3 3.93634E-1 5.41208E-1 6.83032E-1 7.24208E-1 1.00567E+0 1.26318E+0 1.50865E+0 1.74674E+0 1.95182E+0 2.05460E+0 8.19961E-1 1.13169E+0 1.44023E+0 1.73247E+0 2.01615E+0 2.26991E+0
1.07000E+3 3.93245E-1 5.40724E-1 6.82465E-1 7.29762E-1 1.01230E+0 1.27044E+0 1.51632E+0 1.75466E+0 1.96084E+0 2.06418E+0 8.22893E-1 1.13603E+0 1.44598E+0 1.73813E+0 2.02155E+0 2.27726E+0
1.07100E+3 3.92942E-1 5.40309E-1 6.81943E-1 7.35055E-1 1.01864E+0 1.27741E+0 1.52369E+0 1.76230E+0 1.96970E+0 2.07366E+0 8.25500E-1 1.14006E+0 1.45144E+0 1.74335E+0 2.02633E+0 2.28386E+0
1.07200E+3 3.92710E-1 5.39960E-1 6.81476E-1 7.40058E-1 1.02466E+0 1.28407E+0 1.53079E+0 1.76971E+0 1.97848E+0 2.08312E+0 8.27798E-1 1.14378E+0 1.45659E+0 1.74814E+0 2.03054E+0 2.28971E+0
1.07300E+3 3.92568E-1 5.39692E-1 6.81075E-1 7.44767E-1 1.03039E+0 1.29047E+0 1.53767E+0 1.77695E+0 1.98729E+0 2.09270E+0 8.29811E-1 1.14722E+0 1.46145E+0 1.75252E+0 2.03423E+0 2.29489E+0
1.07400E+3 3.92509E-1 5.39509E-1 6.80757E-1 7.49189E-1 1.03582E+0 1.29660E+0 1.54433E+0 1.78404E+0 1.99608E+0 2.10235E+0 8.31571E-1 1.15037E+0 1.46601E+0 1.75652E+0 2.03745E+0 2.29942E+0
