Ytrue T Nd Ypred RelError
1.063729e+02 -3.552714e-15 6.000000e+02 3.678750e+02 1.063734e+02 4.302583e-06
2.660909e+00 4.000000e+01 8.000000e+02 9.387500e+01 2.654992e+00 2.223687e-03
6.141170e+00 2.000000e+01 1.000000e+03 3.483750e+02 6.144536e+00 5.481224e-04
1.054898e+02 -3.552714e-15 6.000000e+02 3.483750e+02 1.054878e+02 1.887684e-05
5.855539e+01 -3.552714e-15 7.000000e+02 2.387500e+01 5.856022e+01 8.250176e-05
1.665291e+00 5.000000e+01 3.000000e+02 4.443750e+02 1.666565e+00 7.649249e-04
4.840898e+00 3.000000e+01 3.000000e+02 2.038750e+02 4.847657e+00 1.396212e-03
7.901038e+01 -3.552714e-15 7.000000e+02 1.553750e+02 7.901045e+01 8.346274e-07
6.410549e+00 2.000000e+01 7.000000e+02 7.375000e+00 6.396367e+00 2.212366e-03
3.749528e+00 -3.552714e-15 3.000000e+02 3.750000e-01 3.697104e+00 1.398146e-02
1.221277e+02 -3.552714e-15 5.000000e+02 1.233750e+02 1.221274e+02 2.460632e-06
2.751023e+00 4.000000e+01 8.000000e+02 1.688750e+02 2.749952e+00 3.893058e-04
4.757503e+00 3.000000e+01 3.000000e+02 4.168750e+02 4.760509e+00 6.317104e-04
6.970171e+00 2.000000e+01 7.000000e+02 9.437500e+01 6.969026e+00 1.642965e-04
3.802062e+01 -3.552714e-15 1.000000e+03 1.687500e+01 3.801799e+01 6.933907e-05
1.196219e+00 6.000000e+01 3.000000e+02 1.603750e+02 1.198866e+00 2.212649e-03
5.990362e+01 -3.552714e-15 1.000000e+03 4.213750e+02 5.990390e+01 4.752891e-06
7.297580e+01 -3.552714e-15 7.000000e+02 7.687500e+01 7.297492e+01 1.204349e-05
5.915147e+00 2.000000e+01 9.000000e+02 1.618750e+02 5.913757e+00 2.349737e-04
8.105149e+01 -3.552714e-15 7.000000e+02 2.358750e+02 8.105159e+01 1.151287e-06
5.691411e+00 2.000000e+01 9.000000e+02 2.153750e+02 5.692538e+00 1.980925e-04
1.956026e+02 -3.552714e-15 4.000000e+02 3.888750e+02 1.956013e+02 6.657630e-06
2.384428e+00 4.000000e+01 1.000000e+03 4.138750e+02 2.387882e+00 1.448806e-03
1.070442e+00 6.000000e+01 3.000000e+02 3.958750e+02 1.070569e+00 1.191473e-04
3.171871e+00 4.000000e+01 5.000000e+02 3.413750e+02 3.165412e+00 2.036399e-03
7.307737e+00 2.000000e+01 5.000000e+02 1.308750e+02 7.304148e+00 4.910932e-04
1.622773e+01 1.000000e+01 3.000000e+02 3.068750e+02 1.622979e+01 1.268878e-04
2.970092e+00 4.000000e+01 5.000000e+02 2.533750e+02 2.970120e+00 9.571070e-06
2.959567e+00 4.000000e+01 4.000000e+02 1.723750e+02 2.964044e+00 1.512733e-03
2.332787e+00 4.000000e+01 1.000000e+03 2.738750e+02 2.337571e+00 2.050753e-03
1.725755e+00 5.000000e+01 3.000000e+02 7.737500e+01 1.733312e+00 4.378574e-03
6.403173e+01 -3.552714e-15 9.000000e+02 9.787500e+01 6.403095e+01 1.212315e-05
2.918453e+00 4.000000e+01 4.000000e+02 7.737500e+01 2.929843e+00 3.902503e-03
5.923525e+00 2.000000e+01 8.000000e+02 1.753750e+02 5.924044e+00 8.755935e-05
5.943233e+01 -3.552714e-15 1.000000e+03 4.103750e+02 5.943284e+01 8.553579e-06
6.415132e+00 2.000000e+01 7.000000e+02 1.748750e+02 6.416255e+00 1.750601e-04
6.681051e+00 2.000000e+01 7.000000e+02 3.437500e+01 6.687607e+00 9.813268e-04
8.276977e+01 -3.552714e-15 7.000000e+02 2.718750e+02 8.276971e+01 6.707950e-07
7.572731e+00 2.000000e+01 4.000000e+02 1.343750e+02 7.571160e+00 2.075809e-04
1.058489e+00 7.000000e+01 3.000000e+02 1.123750e+02 1.061493e+00 2.837905e-03
5.603912e+00 2.000000e+01 9.000000e+02 4.958750e+02 5.597208e+00 1.196271e-03
1.242365e+02 -3.552714e-15 5.000000e+02 3.368750e+02 1.242364e+02 1.165324e-06
7.663558e+00 2.000000e+01 5.000000e+02 4.563750e+02 7.664086e+00 6.894121e-05
3.098010e+00 4.000000e+01 3.000000e+02 4.873750e+02 3.108632e+00 3.428473e-03
5.143859e+00 2.000000e+01 7.000000e+02 4.618750e+02 5.143727e+00 2.577408e-05
6.869879e+00 2.000000e+01 6.000000e+02 4.637500e+01 6.876401e+00 9.493382e-04
1.550549e+01 1.000000e+01 3.000000e+02 8.187500e+01 1.547901e+01 1.707569e-03
2.476553e+00 4.000000e+01 9.000000e+02 2.423750e+02 2.478618e+00 8.337189e-04
9.483018e+01 -3.552714e-15 7.000000e+02 4.753750e+02 9.482889e+01 1.356773e-05
7.200947e+00 2.000000e+01 4.000000e+02 2.833750e+02 7.202379e+00 1.989836e-04
3.040995e+00 4.000000e+01 3.000000e+02 7.537500e+01 3.061809e+00 6.844399e-03
2.445169e+02 -3.552714e-15 3.000000e+02 2.348750e+02 2.445170e+02 4.317248e-07
1.325628e+01 -3.552714e-15 9.000000e+02 2.375000e+00 1.320131e+01 4.147119e-03
2.414409e+00 4.000000e+01 9.000000e+02 1.493750e+02 2.414915e+00 2.098902e-04
5.620555e+00 2.000000e+01 9.000000e+02 2.348750e+02 5.620188e+00 6.540016e-05
6.192597e+00 2.000000e+01 8.000000e+02 4.398750e+02 6.194649e+00 3.312878e-04
1.230691e+02 -3.552714e-15 3.000000e+02 3.187500e+01 1.230676e+02 1.201741e-05
2.632348e+01 -3.552714e-15 1.000000e+03 7.375000e+00 2.633383e+01 3.930343e-04
7.346105e+00 2.000000e+01 5.000000e+02 4.298750e+02 7.343430e+00 3.642300e-04
2.855629e+00 4.000000e+01 4.000000e+02 4.423750e+02 2.854380e+00 4.372817e-04
7.994539e+01 -3.552714e-15 8.000000e+02 3.033750e+02 7.994612e+01 9.131294e-06
2.470260e+00 4.000000e+01 9.000000e+02 1.373750e+02 2.471901e+00 6.642689e-04
8.275665e+00 2.000000e+01 3.000000e+02 4.123750e+02 8.269148e+00 7.875131e-04
3.008396e+00 4.000000e+01 5.000000e+02 2.473750e+02 3.006865e+00 5.088267e-04
4.821700e+00 3.000000e+01 3.000000e+02 3.668750e+02 4.820715e+00 2.041648e-04
2.460691e+00 4.000000e+01 7.000000e+02 4.928750e+02 2.459687e+00 4.079608e-04
1.726975e+01 1.000000e+01 3.000000e+02 3.648750e+02 1.726190e+01 4.543373e-04
1.796177e+00 5.000000e+01 3.000000e+02 2.923750e+02 1.793755e+00 1.348174e-03
7.084135e+00 2.000000e+01 5.000000e+02 8.337500e+01 7.087739e+00 5.088133e-04
1.200255e+00 6.000000e+01 3.000000e+02 1.668750e+02 1.202968e+00 2.260354e-03
2.394688e+00 4.000000e+01 1.000000e+03 8.337500e+01 2.395304e+00 2.573732e-04
2.494565e+00 4.000000e+01 7.000000e+02 1.068750e+02 2.494954e+00 1.558582e-04
4.713868e+00 3.000000e+01 3.000000e+02 4.248750e+02 4.707630e+00 1.323325e-03
1.051294e+02 -3.552714e-15 6.000000e+02 4.068750e+02 1.051285e+02 8.412464e-06
8.109253e+01 -3.552714e-15 7.000000e+02 2.513750e+02 8.109299e+01 5.699671e-06
1.069823e+00 7.000000e+01 3.000000e+02 1.343750e+02 1.072775e+00 2.759052e-03
2.875471e+00 4.000000e+01 5.000000e+02 1.683750e+02 2.869010e+00 2.247054e-03
1.027477e+02 -3.552714e-15 6.000000e+02 3.008750e+02 1.027474e+02 3.249126e-06
3.284539e+00 4.000000e+01 6.000000e+02 3.838750e+02 3.283602e+00 2.852255e-04
8.281262e+00 2.000000e+01 4.000000e+02 5.587500e+01 8.276910e+00 5.254668e-04
4.962263e+01 -3.552714e-15 9.000000e+02 2.737500e+01 4.956822e+01 1.096402e-03
3.087382e+00 4.000000e+01 6.000000e+02 2.313750e+02 3.086717e+00 2.153111e-04
2.959252e+00 4.000000e+01 5.000000e+02 2.393750e+02 2.958891e+00 1.221379e-04
4.827552e+00 3.000000e+01 3.000000e+02 3.743750e+02 4.826992e+00 1.160157e-04
5.558568e+01 -3.552714e-15 1.000000e+03 1.793750e+02 5.558841e+01 4.912814e-05
1.011395e+02 -3.552714e-15 6.000000e+02 1.663750e+02 1.011388e+02 6.480883e-06
7.688040e+01 -3.552714e-15 8.000000e+02 2.003750e+02 7.688312e+01 3.531320e-05
2.693473e+00 4.000000e+01 6.000000e+02 4.437500e+01 2.702140e+00 3.217804e-03
7.405398e+00 2.000000e+01 5.000000e+02 3.513750e+02 7.406095e+00 9.409541e-05
1.117817e+00 7.000000e+01 3.000000e+02 3.538750e+02 1.116453e+00 1.220025e-03
2.563429e+02 -3.552714e-15 3.000000e+02 3.758750e+02 2.563425e+02 1.596359e-06
2.886394e+00 4.000000e+01 4.000000e+02 1.875000e+00 2.852529e+00 1.173283e-02
5.142166e+00 2.000000e+01 7.000000e+02 3.913750e+02 5.142409e+00 4.714088e-05
7.903987e+01 -3.552714e-15 7.000000e+02 1.563750e+02 7.903991e+01 3.823420e-07
7.959541e+01 -3.552714e-15 8.000000e+02 3.933750e+02 7.959569e+01 3.545092e-06
2.446780e+00 4.000000e+01 7.000000e+02 9.587500e+01 2.444366e+00 9.866538e-04
2.759421e+00 4.000000e+01 8.000000e+02 2.078750e+02 2.760131e+00 2.573497e-04
6.239775e+00 2.000000e+01 8.000000e+02 2.478750e+02 6.239833e+00 9.288491e-06
2.640867e+00 4.000000e+01 7.000000e+02 3.588750e+02 2.639781e+00 4.110792e-04
2.648296e+00 4.000000e+01 8.000000e+02 4.488750e+02 2.647691e+00 2.284849e-04
4.941445e+00 3.000000e+01 3.000000e+02 1.903750e+02 4.911561e+00 6.047657e-03
6.915488e+00 2.000000e+01 5.000000e+02 2.483750e+02 6.915493e+00 6.832920e-07
3.172938e+00 4.000000e+01 3.000000e+02 3.973750e+02 3.182188e+00 2.915106e-03
1.056750e+00 6.000000e+01 3.000000e+02 4.033750e+02 1.055654e+00 1.037440e-03
7.930831e+01 -3.552714e-15 8.000000e+02 3.803750e+02 7.930872e+01 5.181877e-06
5.536195e+01 -3.552714e-15 1.000000e+03 1.858750e+02 5.536003e+01 3.464626e-05
1.745984e+00 5.000000e+01 3.000000e+02 3.623750e+02 1.745360e+00 3.572957e-04
3.213552e+00 4.000000e+01 3.000000e+02 3.818750e+02 3.207077e+00 2.014874e-03
1.111869e+00 7.000000e+01 3.000000e+02 3.848750e+02 1.105281e+00 5.925296e-03
7.342498e+00 2.000000e+01 5.000000e+02 4.373750e+02 7.342218e+00 3.824048e-05
2.806973e+00 4.000000e+01 5.000000e+02 1.228750e+02 2.805676e+00 4.620623e-04
7.888038e+01 -3.552714e-15 8.000000e+02 3.578750e+02 7.888082e+01 5.571990e-06
1.869185e+00 5.000000e+01 3.000000e+02 2.523750e+02 1.867452e+00 9.269491e-04
1.961477e+02 -3.552714e-15 4.000000e+02 4.018750e+02 1.961478e+02 7.744376e-07
2.478045e+00 4.000000e+01 7.000000e+02 4.433750e+02 2.478654e+00 2.457629e-04
2.768060e+00 4.000000e+01 8.000000e+02 2.093750e+02 2.764613e+00 1.245363e-03
5.245201e+00 2.000000e+01 1.000000e+03 8.587500e+01 5.246054e+00 1.626439e-04
2.386660e+00 4.000000e+01 1.000000e+03 4.123750e+02 2.387456e+00 3.332426e-04
5.028792e+00 3.000000e+01 3.000000e+02 1.193750e+02 5.041414e+00 2.509897e-03
8.265443e+00 2.000000e+01 3.000000e+02 1.228750e+02 8.281592e+00 1.953829e-03
6.689955e+01 -3.552714e-15 9.000000e+02 2.958750e+02 6.690010e+01 8.289534e-06
4.743676e+00 3.000000e+01 3.000000e+02 3.958750e+02 4.744211e+00 1.127855e-04
3.081094e+00 4.000000e+01 5.000000e+02 3.163750e+02 3.079467e+00 5.280383e-04
7.034567e+00 2.000000e+01 5.000000e+02 2.053750e+02 7.030938e+00 5.159371e-04
2.888001e+00 4.000000e+01 4.000000e+02 5.237500e+01 2.882156e+00 2.023834e-03
1.996064e+02 -3.552714e-15 4.000000e+02 4.908750e+02 1.996058e+02 2.756729e-06
7.744313e+01 -3.552714e-15 8.000000e+02 2.103750e+02 7.744087e+01 2.921318e-05
5.466439e+01 -3.552714e-15 1.000000e+03 1.413750e+02 5.466438e+01 8.890003e-08
6.373085e+01 -3.552714e-15 9.000000e+02 3.868750e+02 6.373112e+01 4.246190e-06
2.464935e+00 4.000000e+01 9.000000e+02 2.563750e+02 2.465977e+00 4.226906e-04
5.830847e+00 2.000000e+01 7.000000e+02 3.418750e+02 5.831178e+00 5.679288e-05
6.486969e+01 -3.552714e-15 9.000000e+02 1.353750e+02 6.486954e+01 2.334462e-06
6.955919e+00 2.000000e+01 7.000000e+02 7.937500e+01 6.952337e+00 5.149450e-04
2.384447e+00 4.000000e+01 1.000000e+03 1.153750e+02 2.382746e+00 7.134278e-04
1.097210e+00 7.000000e+01 3.000000e+02 3.308750e+02 1.096945e+00 2.419782e-04
6.261096e+01 -3.552714e-15 9.000000e+02 1.713750e+02 6.261097e+01 1.732645e-07
6.277214e+00 2.000000e+01 4.000000e+02 3.973750e+02 6.278536e+00 2.105467e-04
3.041898e+00 4.000000e+01 6.000000e+02 2.798750e+02 3.045072e+00 1.043257e-03
6.300459e+00 2.000000e+01 6.000000e+02 1.618750e+02 6.300472e+00 2.149339e-06
2.651140e+00 4.000000e+01 8.000000e+02 9.787500e+01 2.652187e+00 3.948837e-04
3.041617e+00 4.000000e+01 6.000000e+02 2.948750e+02 3.041566e+00 1.676927e-05
2.347945e+00 4.000000e+01 1.000000e+03 1.318750e+02 2.350665e+00 1.158265e-03
5.742020e+00 2.000000e+01 9.000000e+02 3.913750e+02 5.742418e+00 6.926497e-05
5.501435e+01 -3.552714e-15 1.000000e+03 1.578750e+02 5.501377e+01 1.056314e-05
2.950945e+00 4.000000e+01 4.000000e+02 5.437500e+01 2.941869e+00 3.075753e-03
1.809126e+02 -3.552714e-15 4.000000e+02 2.618750e+02 1.809137e+02 5.848421e-06
1.264005e+02 -3.552714e-15 5.000000e+02 4.643750e+02 1.263996e+02 6.957994e-06
3.193677e+00 4.000000e+01 6.000000e+02 3.673750e+02 3.191981e+00 5.312775e-04
1.039459e+02 -3.552714e-15 6.000000e+02 4.898750e+02 1.039455e+02 3.808944e-06
7.379383e+01 -3.552714e-15 8.000000e+02 1.418750e+02 7.379371e+01 1.717756e-06
6.011005e+01 -3.552714e-15 1.000000e+03 4.288750e+02 6.010982e+01 3.832831e-06
3.262422e+00 4.000000e+01 3.000000e+02 3.218750e+02 3.252775e+00 2.957093e-03
1.034197e+02 -3.552714e-15 6.000000e+02 3.108750e+02 1.034199e+02 1.112252e-06
4.788980e+00 3.000000e+01 3.000000e+02 3.508750e+02 4.786563e+00 5.045261e-04
1.069927e+00 7.000000e+01 3.000000e+02 1.533750e+02 1.056335e+00 1.270403e-02
4.002575e+00 2.000000e+01 7.000000e+02 8.750000e-01 4.039450e+00 9.212872e-03
6.229469e+00 2.000000e+01 8.000000e+02 4.518750e+02 6.229688e+00 3.513544e-05
4.767695e+00 2.000000e+01 7.000000e+02 4.903750e+02 4.767809e+00 2.379855e-05
1.793968e+00 5.000000e+01 3.000000e+02 2.763750e+02 1.794636e+00 3.722156e-04
6.126624e+00 2.000000e+01 6.000000e+02 3.488750e+02 6.126524e+00 1.632152e-05
1.266496e+02 -3.552714e-15 5.000000e+02 4.603750e+02 1.266503e+02 5.758549e-06
3.081477e+00 4.000000e+01 3.000000e+02 4.618750e+02 3.081524e+00 1.516851e-05
2.639815e+00 4.000000e+01 7.000000e+02 3.708750e+02 2.641745e+00 7.308528e-04
2.423680e+00 4.000000e+01 9.000000e+02 9.137500e+01 2.425574e+00 7.814154e-04
1.888149e+02 -3.552714e-15 4.000000e+02 3.178750e+02 1.888153e+02 2.402641e-06
6.173618e+00 2.000000e+01 8.000000e+02 2.233750e+02 6.177370e+00 6.077926e-04
7.410648e+01 -3.552714e-15 6.000000e+02 3.087500e+01 7.411846e+01 1.616952e-04
1.628910e+01 1.000000e+01 3.000000e+02 4.788750e+02 1.629176e+01 1.634854e-04
2.536739e+02 -3.552714e-15 3.000000e+02 3.458750e+02 2.536739e+02 1.172951e-07
1.720889e+00 5.000000e+01 3.000000e+02 8.637500e+01 1.727023e+00 3.564535e-03
2.168900e+02 -3.552714e-15 3.000000e+02 1.323750e+02 2.168909e+02 4.466649e-06
6.622393e+01 -3.552714e-15 9.000000e+02 3.173750e+02 6.622355e+01 5.710997e-06
1.225088e+02 -3.552714e-15 5.000000e+02 2.263750e+02 1.225093e+02 4.424431e-06
2.449891e+00 4.000000e+01 7.000000e+02 2.453750e+02 2.450027e+00 5.566628e-05
6.331547e+00 2.000000e+01 7.000000e+02 2.198750e+02 6.328233e+00 5.234234e-04
7.722599e+00 2.000000e+01 5.000000e+02 4.843750e+02 7.719612e+00 3.867958e-04
5.550400e+01 -3.552714e-15 1.000000e+03 1.833750e+02 5.550255e+01 2.614366e-05
1.026232e+00 7.000000e+01 3.000000e+02 5.987500e+01 1.029010e+00 2.706765e-03
6.037380e+01 -3.552714e-15 9.000000e+02 4.788750e+02 6.037216e+01 2.722133e-05
6.545349e+00 2.000000e+01 4.000000e+02 3.478750e+02 6.543661e+00 2.577836e-04
5.630778e+00 2.000000e+01 9.000000e+02 4.673750e+02 5.629814e+00 1.711630e-04
2.379717e+00 4.000000e+01 9.000000e+02 1.708750e+02 2.380347e+00 2.647435e-04
1.015394e+01 -3.552714e-15 5.000000e+02 1.375000e+00 1.024927e+01 9.389256e-03
1.030062e+02 -3.552714e-15 6.000000e+02 1.853750e+02 1.030099e+02 3.555182e-05
3.328137e+00 4.000000e+01 5.000000e+02 4.073750e+02 3.326509e+00 4.890948e-04
8.244498e+00 2.000000e+01 4.000000e+02 4.837500e+01 8.224208e+00 2.461074e-03
1.177084e+00 6.000000e+01 3.000000e+02 1.923750e+02 1.179557e+00 2.100674e-03
6.342220e+00 2.000000e+01 8.000000e+02 2.728750e+02 6.343332e+00 1.754136e-04
1.217645e+02 -3.552714e-15 5.000000e+02 1.208750e+02 1.217661e+02 1.318338e-05
6.374758e+00 2.000000e+01 6.000000e+02 2.528750e+02 6.374167e+00 9.277199e-05
2.584746e+00 4.000000e+01 9.000000e+02 3.258750e+02 2.584299e+00 1.728463e-04
3.485548e+00 4.000000e+01 5.000000e+02 4.673750e+02 3.481955e+00 1.030968e-03
1.843982e+02 -3.552714e-15 4.000000e+02 2.833750e+02 1.843987e+02 2.341777e-06
6.676754e+01 -3.552714e-15 9.000000e+02 3.023750e+02 6.676774e+01 3.039945e-06
5.974686e+00 2.000000e+01 4.000000e+02 4.923750e+02 5.974512e+00 2.903098e-05
1.955087e+02 -3.552714e-15 4.000000e+02 3.873750e+02 1.955084e+02 1.473752e-06
3.076209e+00 4.000000e+01 3.000000e+02 2.633750e+02 3.071487e+00 1.534948e-03
3.140447e+00 4.000000e+01 6.000000e+02 3.388750e+02 3.140358e+00 2.837410e-05
9.692092e+01 -3.552714e-15 4.000000e+02 2.987500e+01 9.693169e+01 1.111051e-04
5.972780e+00 2.000000e+01 8.000000e+02 6.187500e+01 5.972656e+00 2.060066e-05
6.179847e+00 2.000000e+01 8.000000e+02 2.787500e+01 6.172200e+00 1.237401e-03
2.459290e+00 4.000000e+01 9.000000e+02 2.533750e+02 2.459521e+00 9.378936e-05
6.691629e+01 -3.552714e-15 9.000000e+02 2.978750e+02 6.691171e+01 6.836468e-05
3.306347e+00 4.000000e+01 3.000000e+02 5.037500e+01 3.244032e+00 1.884728e-02
6.292922e+00 2.000000e+01 6.000000e+02 1.453750e+02 6.292810e+00 1.776267e-05
1.263487e+02 -3.552714e-15 5.000000e+02 4.813750e+02 1.263492e+02 4.198414e-06
2.594592e+00 4.000000e+01 9.000000e+02 3.583750e+02 2.594595e+00 1.097950e-06
2.881055e+00 4.000000e+01 4.000000e+02 4.798750e+02 2.880443e+00 2.121508e-04
1.628660e+01 1.000000e+01 3.000000e+02 2.883750e+02 1.628685e+01 1.519201e-05
5.125499e+00 2.000000e+01 7.000000e+02 4.083750e+02 5.125130e+00 7.202992e-05
7.559175e+00 2.000000e+01 4.000000e+02 1.398750e+02 7.558890e+00 3.770615e-05
2.359550e+00 4.000000e+01 1.000000e+03 3.098750e+02 2.360787e+00 5.243817e-04
5.794418e+00 2.000000e+01 8.000000e+02 9.087500e+01 5.793174e+00 2.147013e-04
3.051004e+00 4.000000e+01 6.000000e+02 2.848750e+02 3.051191e+00 6.127197e-05
6.622016e+00 2.000000e+01 6.000000e+02 6.737500e+01 6.623325e+00 1.975661e-04
6.164404e+01 -3.552714e-15 9.000000e+02 4.178750e+02 6.164390e+01 2.196474e-06
2.790833e+00 4.000000e+01 5.000000e+02 1.098750e+02 2.784864e+00 2.138603e-03
1.063952e+02 -3.552714e-15 6.000000e+02 3.793750e+02 1.063948e+02 3.710276e-06
1.080076e+00 7.000000e+01 3.000000e+02 2.478750e+02 1.087357e+00 6.741039e-03
3.007370e+00 4.000000e+01 4.000000e+02 2.803750e+02 3.007430e+00 1.995862e-05
1.019590e+02 -3.552714e-15 6.000000e+02 2.773750e+02 1.019617e+02 2.642736e-05
6.144710e+00 2.000000e+01 4.000000e+02 4.023750e+02 6.144385e+00 5.283783e-05
1.055896e+02 -3.552714e-15 4.000000e+02 3.587500e+01 1.055788e+02 1.021664e-04
1.022159e+02 -3.552714e-15 6.000000e+02 2.898750e+02 1.022160e+02 7.695760e-07
2.985250e+00 4.000000e+01 4.000000e+02 2.033750e+02 2.984318e+00 3.122316e-04
1.600905e+01 1.000000e+01 3.000000e+02 1.773750e+02 1.601177e+01 1.696236e-04
2.841648e+00 4.000000e+01 8.000000e+02 2.438750e+02 2.839603e+00 7.194646e-04
5.539156e+00 2.000000e+01 7.000000e+02 3.608750e+02 5.541602e+00 4.414702e-04
2.516205e+02 -3.552714e-15 3.000000e+02 3.168750e+02 2.516209e+02 1.258997e-06
5.776000e+01 -3.552714e-15 1.000000e+03 2.733750e+02 5.776010e+01 1.620751e-06
3.126411e+00 4.000000e+01 6.000000e+02 2.393750e+02 3.121915e+00 1.438056e-03
7.280618e+00 2.000000e+01 4.000000e+02 2.528750e+02 7.288370e+00 1.064817e-03
5.911852e+00 2.000000e+01 6.000000e+02 2.998750e+02 5.910925e+00 1.569313e-04
1.822706e+00 5.000000e+01 3.000000e+02 2.593750e+02 1.820869e+00 1.007810e-03
5.895921e+00 2.000000e+01 8.000000e+02 1.678750e+02 5.895949e+00 4.760495e-06
7.375144e+01 -3.552714e-15 8.000000e+02 1.408750e+02 7.375148e+01 6.329202e-07
2.401795e+00 4.000000e+01 1.000000e+03 9.737500e+01 2.405024e+00 1.344469e-03
2.964963e+00 4.000000e+01 4.000000e+02 7.387500e+01 2.971810e+00 2.309561e-03
6.961230e+00 2.000000e+01 6.000000e+02 3.487500e+01 6.963388e+00 3.098591e-04
2.902191e+00 4.000000e+01 4.000000e+02 2.037500e+01 2.931746e+00 1.018363e-02
6.043970e+00 2.000000e+01 6.000000e+02 3.248750e+02 6.044379e+00 6.770274e-05
5.612205e+00 2.000000e+01 9.000000e+02 3.453750e+02 5.611693e+00 9.114812e-05
1.037104e+02 -3.552714e-15 6.000000e+02 4.633750e+02 1.037102e+02 2.007397e-06
5.736359e+00 2.000000e+01 9.000000e+02 4.218750e+02 5.736955e+00 1.038783e-04
7.295462e+00 2.000000e+01 5.000000e+02 1.478750e+02 7.292074e+00 4.644951e-04
8.099599e+00 2.000000e+01 3.000000e+02 1.008750e+02 8.093134e+00 7.981798e-04
1.104391e+00 6.000000e+01 3.000000e+02 4.358750e+02 1.100063e+00 3.918936e-03
6.201107e+00 2.000000e+01 1.000000e+03 3.273750e+02 6.200011e+00 1.767395e-04
6.885384e+01 -3.552714e-15 5.000000e+02 1.937500e+01 6.887877e+01 3.620780e-04
6.711509e+00 2.000000e+01 4.000000e+02 3.348750e+02 6.718667e+00 1.066582e-03
6.398050e+00 2.000000e+01 8.000000e+02 3.843750e+02 6.400352e+00 3.597512e-04
2.510887e+00 4.000000e+01 7.000000e+02 2.303750e+02 2.513449e+00 1.020457e-03
3.100215e+00 4.000000e+01 6.000000e+02 3.138750e+02 3.097917e+00 7.412310e-04
3.448520e+00 4.000000e+01 5.000000e+02 4.273750e+02 3.446525e+00 5.785774e-04
4.854581e+00 3.000000e+01 3.000000e+02 3.393750e+02 4.855779e+00 2.467668e-04
8.110489e+01 -3.552714e-15 7.000000e+02 2.283750e+02 8.110568e+01 9.790084e-06
3.078493e+00 4.000000e+01 6.000000e+02 3.158750e+02 3.078615e+00 3.948396e-05
1.017511e+00 7.000000e+01 3.000000e+02 7.887500e+01 1.018616e+00 1.086713e-03
6.771413e+00 2.000000e+01 7.000000e+02 2.687500e+01 6.782501e+00 1.637441e-03
3.027090e+00 4.000000e+01 6.000000e+02 1.278750e+02 3.021519e+00 1.840344e-03
7.028139e+00 2.000000e+01 4.000000e+02 3.068750e+02 7.028971e+00 1.183545e-04
2.971834e+00 4.000000e+01 3.000000e+02 2.353750e+02 3.009208e+00 1.257595e-02
1.244486e+02 -3.552714e-15 5.000000e+02 3.288750e+02 1.244527e+02 3.296065e-05
6.896284e+00 2.000000e+01 5.000000e+02 2.323750e+02 6.894780e+00 2.180663e-04
5.956121e+01 -3.552714e-15 1.000000e+03 4.138750e+02 5.956138e+01 2.867591e-06
9.005521e+01 -3.552714e-15 7.000000e+02 3.693750e+02 9.005516e+01 5.600287e-07
7.626470e+00 2.000000e+01 5.000000e+02 4.518750e+02 7.627204e+00 9.616887e-05
2.708375e+00 4.000000e+01 8.000000e+02 1.348750e+02 2.709481e+00 4.085779e-04
2.314346e+00 4.000000e+01 1.000000e+03 1.808750e+02 2.314867e+00 2.253992e-04
2.449664e+00 4.000000e+01 7.000000e+02 9.637500e+01 2.451142e+00 6.035310e-04
3.182417e+00 4.000000e+01 5.000000e+02 3.353750e+02 3.181656e+00 2.390205e-04
1.701781e+01 1.000000e+01 3.000000e+02 3.428750e+02 1.700523e+01 7.390076e-04
5.900484e+00 2.000000e+01 8.000000e+02 1.688750e+02 5.898507e+00 3.350257e-04
5.601932e+01 -3.552714e-15 1.000000e+03 2.248750e+02 5.601958e+01 4.712770e-06
1.200012e+00 6.000000e+01 3.000000e+02 2.637500e+01 1.215531e+00 1.293268e-02
5.546617e+00 2.000000e+01 9.000000e+02 4.733750e+02 5.548092e+00 2.659356e-04
2.490530e+00 4.000000e+01 9.000000e+02 3.048750e+02 2.491527e+00 4.001733e-04
5.070650e+01 -3.552714e-15 1.000000e+03 7.987500e+01 5.070862e+01 4.181271e-05
5.628189e+00 2.000000e+01 9.000000e+02 1.948750e+02 5.626572e+00 2.872659e-04
7.669654e+01 -3.552714e-15 8.000000e+02 1.973750e+02 7.669669e+01 2.063952e-06
2.964689e+00 4.000000e+01 6.000000e+02 1.078750e+02 2.964819e+00 4.394902e-05
2.965529e+00 4.000000e+01 4.000000e+02 8.787500e+01 2.963628e+00 6.411236e-04
5.010754e+00 3.000000e+01 3.000000e+02 1.333750e+02 5.037353e+00 5.308270e-03
6.576142e+00 2.000000e+01 6.000000e+02 7.587500e+01 6.575187e+00 1.452273e-04
7.578041e+00 2.000000e+01 4.000000e+02 1.263750e+02 7.588743e+00 1.412259e-03
4.962523e+00 3.000000e+01 3.000000e+02 2.133750e+02 4.955230e+00 1.469589e-03
