X GeCrNph200 GeCrNph300 GeCrNph400 OrCrNph200 OrCrNph300 OrCrNph400 OrCrNph500 OrCrNph600 OrCrNph700 OrCrNph750 OsCrNph200 OsCrNph300 OsCrNph400 OsCrNph500 OsCrNph600 OsCrNph700
9.69000E+2 1.28013E+15 1.89846E+15 2.51425E+15 1.73787E+15 2.44064E+15 3.09226E+15 3.71867E+15 4.32970E+15 5.04571E+15 5.40373E+15 7.68293E+14 1.13761E+15 1.50645E+15 1.83911E+15 2.16623E+15 2.54033E+15
9.70000E+2 1.30286E+15 1.92994E+15 2.55418E+15 1.73845E+15 2.44008E+15 3.09024E+15 3.71500E+15 4.32426E+15 5.04039E+15 5.39846E+15 7.78232E+14 1.14694E+15 1.51498E+15 1.85279E+15 2.18543E+15 2.56099E+15
9.71000E+2 1.32574E+15 1.96114E+15 2.59333E+15 1.73876E+15 2.43943E+15 3.08836E+15 3.71174E+15 4.31951E+15 5.03513E+15 5.39295E+15 7.89570E+14 1.15768E+15 1.52493E+15 1.86862E+15 2.20758E+15 2.58523E+15
9.72000E+2 1.34877E+15 1.99204E+15 2.63167E+15 1.73879E+15 2.43866E+15 3.08662E+15 3.70891E+15 4.31554E+15 5.02999E+15 5.38723E+15 8.02311E+14 1.16982E+15 1.53625E+15 1.88661E+15 2.23273E+15 2.61298E+15
9.73000E+2 1.37202E+15 2.02270E+15 2.66925E+15 1.73857E+15 2.43782E+15 3.08502E+15 3.70650E+15 4.31226E+15 5.02495E+15 5.38132E+15 8.16381E+14 1.18345E+15 1.54917E+15 1.90693E+15 2.26095E+15 2.64417E+15
9.74000E+2 1.39554E+15 2.05315E+15 2.70607E+15 1.73809E+15 2.43684E+15 3.08348E+15 3.70436E+15 4.30951E+15 5.02000E+15 5.37527E+15 8.31678E+14 1.19863E+15 1.56400E+15 1.92979E+15 2.29241E+15 2.67868E+15
9.75000E+2 1.41940E+15 2.08344E+15 2.74216E+15 1.73753E+15 2.43587E+15 3.08208E+15 3.70252E+15 4.30722E+15 5.01522E+15 5.36925E+15 8.48120E+14 1.21551E+15 1.58106E+15 1.95548E+15 2.32728E+15 2.71649E+15
9.76000E+2 1.44368E+15 2.11365E+15 2.77757E+15 1.73688E+15 2.43490E+15 3.08080E+15 3.70093E+15 4.30532E+15 5.01070E+15 5.36342E+15 8.65620E+14 1.23420E+15 1.60068E+15 1.98425E+15 2.36573E+15 2.75750E+15
9.77000E+2 1.46845E+15 2.14384E+15 2.81236E+15 1.73627E+15 2.43403E+15 3.07969E+15 3.69958E+15 4.30373E+15 5.00646E+15 5.35787E+15 8.84089E+14 1.25480E+15 1.62319E+15 2.01636E+15 2.40793E+15 2.80167E+15
9.78000E+2 1.49378E+15 2.17402E+15 2.84647E+15 1.73570E+15 2.43323E+15 3.07867E+15 3.69836E+15 4.30230E+15 5.00254E+15 5.35270E+15 9.03427E+14 1.27742E+15 1.64888E+15 2.05203E+15 2.45403E+15 2.84893E+15
9.79000E+2 1.51964E+15 2.20427E+15 2.88012E+15 1.73526E+15 2.43256E+15 3.07777E+15 3.69723E+15 4.30095E+15 4.99895E+15 5.34800E+15 9.23547E+14 1.30216E+15 1.67808E+15 2.09151E+15 2.50418E+15 2.89915E+15
9.80000E+2 1.54582E+15 2.23463E+15 2.91361E+15 1.73494E+15 2.43205E+15 3.07705E+15 3.69630E+15 4.29980E+15 4.99578E+15 5.34383E+15 9.44437E+14 1.32903E+15 1.71078E+15 2.13480E+15 2.55836E+15 2.95244E+15
9.81000E+2 1.57212E+15 2.26516E+15 2.94734E+15 1.73472E+15 2.43168E+15 3.07653E+15 3.69562E+15 4.29896E+15 4.99308E+15 5.34020E+15 9.66146E+14 1.35785E+15 1.74658E+15 2.18151E+15 2.61622E+15 3.00882E+15
9.82000E+2 1.59827E+15 2.29589E+15 2.98165E+15 1.73455E+15 2.43145E+15 3.07625E+15 3.69530E+15 4.29860E+15 4.99085E+15 5.33705E+15 9.88741E+14 1.38844E+15 1.78507E+15 2.23125E+15 2.67741E+15 3.06843E+15
9.83000E+2 1.62410E+15 2.32686E+15 3.01686E+15 1.73440E+15 2.43137E+15 3.07628E+15 3.69545E+15 4.29889E+15 4.98920E+15 5.33443E+15 1.01229E+15 1.42065E+15 1.82583E+15 2.28365E+15 2.74164E+15 3.13142E+15
9.84000E+2 1.64935E+15 2.35814E+15 3.05341E+15 1.73419E+15 2.43140E+15 3.07664E+15 3.69618E+15 4.30002E+15 4.98812E+15 5.33225E+15 1.03685E+15 1.45429E+15 1.86844E+15 2.33833E+15 2.80857E+15 3.19784E+15
9.85000E+2 1.67381E+15 2.38976E+15 3.09158E+15 1.73389E+15 2.43155E+15 3.07737E+15 3.69757E+15 4.30212E+15 4.98768E+15 5.33055E+15 1.06249E+15 1.48918E+15 1.91248E+15 2.39490E+15 2.87786E+15 3.26782E+15
9.86000E+2 1.69726E+15 2.42175E+15 3.13174E+15 1.73350E+15 2.43184E+15 3.07855E+15 3.69976E+15 4.30540E+15 4.98794E+15 5.32931E+15 1.08928E+15 1.52519E+15 1.95756E+15 2.45298E+15 2.94916E+15 3.34149E+15
9.87000E+2 1.71973E+15 2.45400E+15 3.17361E+15 1.73291E+15 2.43222E+15 3.08018E+15 3.70283E+15 4.31000E+15 4.98892E+15 5.32850E+15 1.11727E+15 1.56213E+15 2.00329E+15 2.51223E+15 3.02219E+15 3.41894E+15
9.88000E+2 1.74139E+15 2.48627E+15 3.21646E+15 1.73230E+15 2.43283E+15 3.08239E+15 3.70682E+15 4.31593E+15 4.99074E+15 5.32827E+15 1.14652E+15 1.60010E+15 2.04980E+15 2.57276E+15 3.09705E+15 3.50002E+15
9.89000E+2 1.76248E+15 2.51835E+15 3.25959E+15 1.73177E+15 2.43380E+15 3.08525E+15 3.71183E+15 4.32322E+15 4.99345E+15 5.32872E+15 1.17707E+15 1.63932E+15 2.09746E+15 2.63483E+15 3.17385E+15 3.58455E+15
9.90000E+2 1.78313E+15 2.54999E+15 3.30229E+15 1.73149E+15 2.43524E+15 3.08886E+15 3.71786E+15 4.33182E+15 4.99718E+15 5.33002E+15 1.20897E+15 1.67995E+15 2.14659E+15 2.69873E+15 3.25283E+15 3.67235E+15
9.91000E+2 1.80359E+15 2.58099E+15 3.34386E+15 1.73154E+15 2.43726E+15 3.09330E+15 3.72497E+15 4.34178E+15 5.00199E+15 5.33229E+15 1.24227E+15 1.72219E+15 2.19751E+15 2.76471E+15 3.33414E+15 3.76321E+15
9.92000E+2 1.82402E+15 2.61107E+15 3.38353E+15 1.73220E+15 2.44009E+15 3.09873E+15 3.73324E+15 4.35305E+15 5.00806E+15 5.33577E+15 1.27700E+15 1.76621E+15 2.25057E+15 2.83303E+15 3.41798E+15 3.85691E+15
9.93000E+2 1.84464E+15 2.64001E+15 3.42055E+15 1.73357E+15 2.44382E+15 3.10521E+15 3.74269E+15 4.36561E+15 5.01538E+15 5.34050E+15 1.31323E+15 1.81222E+15 2.30610E+15 2.90398E+15 3.50456E+15 3.95329E+15
9.94000E+2 1.86557E+15 2.66762E+15 3.45440E+15 1.73574E+15 2.44855E+15 3.11281E+15 3.75337E+15 4.37948E+15 5.02409E+15 5.34665E+15 1.35098E+15 1.86040E+15 2.36441E+15 2.97783E+15 3.59406E+15 4.05212E+15
9.95000E+2 1.88674E+15 2.69392E+15 3.48518E+15 1.73888E+15 2.45442E+15 3.12167E+15 3.76535E+15 4.39469E+15 5.03433E+15 5.35443E+15 1.39026E+15 1.91082E+15 2.42571E+15 3.05472E+15 3.68658E+15 4.15326E+15
9.96000E+2 1.90794E+15 2.71897E+15 3.51331E+15 1.74294E+15 2.46140E+15 3.13174E+15 3.77864E+15 4.41127E+15 5.04622E+15 5.36398E+15 1.43085E+15 1.96320E+15 2.48959E+15 3.13435E+15 3.78193E+15 4.25657E+15
9.97000E+2 1.92897E+15 2.74284E+15 3.53912E+15 1.74775E+15 2.46939E+15 3.14305E+15 3.79336E+15 4.42946E+15 5.05997E+15 5.37553E+15 1.47253E+15 2.01713E+15 2.55550E+15 3.21630E+15 3.87985E+15 4.36196E+15
9.98000E+2 1.94963E+15 2.76563E+15 3.56309E+15 1.75323E+15 2.47832E+15 3.15557E+15 3.80956E+15 4.44939E+15 5.07581E+15 5.38935E+15 1.51505E+15 2.07227E+15 2.62297E+15 3.30019E+15 3.98011E+15 4.46934E+15
9.99000E+2 1.96976E+15 2.78743E+15 3.58558E+15 1.75915E+15 2.48805E+15 3.16925E+15 3.82729E+15 4.47125E+15 5.09394E+15 5.40564E+15 1.55819E+15 2.12825E+15 2.69151E+15 3.38568E+15 4.08253E+15 4.57859E+15
1.00000E+3 1.98916E+15 2.80834E+15 3.60704E+15 1.76542E+15 2.49851E+15 3.18410E+15 3.84666E+15 4.49522E+15 5.11458E+15 5.42464E+15 1.60172E+15 2.18472E+15 2.76063E+15 3.47236E+15 4.18680E+15 4.68971E+15
1.00100E+3 2.00759E+15 2.82842E+15 3.62788E+15 1.77191E+15 2.50961E+15 3.20010E+15 3.86773E+15 4.52147E+15 5.13793E+15 5.44656E+15 1.64540E+15 2.24129E+15 2.82982E+15 3.55986E+15 4.29274E+15 4.80253E+15
1.00200E+3 2.02493E+15 2.84771E+15 3.64834E+15 1.77844E+15 2.52122E+15 3.21717E+15 3.89049E+15 4.55006E+15 5.16411E+15 5.47156E+15 1.68897E+15 2.29757E+15 2.89852E+15 3.64772E+15 4.40002E+15 4.91694E+15
1.00300E+3 2.04118E+15 2.86628E+15 3.66856E+15 1.78486E+15 2.53325E+15 3.23531E+15 3.91505E+15 4.58125E+15 5.19341E+15 5.49994E+15 1.73233E+15 2.35345E+15 2.96661E+15 3.73583E+15 4.50853E+15 5.03284E+15
1.00400E+3 2.05647E+15 2.88414E+15 3.68839E+15 1.79146E+15 2.54594E+15 3.25470E+15 3.94150E+15 4.61499E+15 5.22582E+15 5.53170E+15 1.77569E+15 2.40927E+15 3.03459E+15 3.82449E+15 4.61832E+15 5.15028E+15
1.00500E+3 2.07079E+15 2.90124E+15 3.70775E+15 1.79852E+15 2.55950E+15 3.27539E+15 3.96972E+15 4.65098E+15 5.26104E+15 5.56656E+15 1.81916E+15 2.46539E+15 3.10306E+15 3.91396E+15 4.72929E+15 5.26916E+15
1.00600E+3 2.08425E+15 2.91758E+15 3.72654E+15 1.80645E+15 2.57426E+15 3.29759E+15 3.99972E+15 4.68903E+15 5.29893E+15 5.60439E+15 1.86298E+15 2.52220E+15 3.17258E+15 4.00460E+15 4.84153E+15 5.38935E+15
1.00700E+3 2.09692E+15 2.93318E+15 3.74466E+15 1.81552E+15 2.59043E+15 3.32139E+15 4.03149E+15 4.72896E+15 5.33931E+15 5.64500E+15 1.90729E+15 2.58009E+15 3.24376E+15 4.09672E+15 4.95499E+15 5.51086E+15
1.00800E+3 2.10882E+15 2.94803E+15 3.76212E+15 1.82618E+15 2.60837E+15 3.34699E+15 4.06499E+15 4.77052E+15 5.38195E+15 5.68819E+15 1.95232E+15 2.63944E+15 3.31717E+15 4.19065E+15 5.06970E+15 5.63356E+15
1.00900E+3 2.12009E+15 2.96215E+15 3.77876E+15 1.83874E+15 2.62833E+15 3.37452E+15 4.10022E+15 4.81355E+15 5.42672E+15 5.73385E+15 1.99825E+15 2.70066E+15 3.39342E+15 4.28671E+15 5.18566E+15 5.75749E+15
1.01000E+3 2.13076E+15 2.97553E+15 3.79454E+15 1.85358E+15 2.65062E+15 3.40416E+15 4.13719E+15 4.85784E+15 5.47341E+15 5.78176E+15 2.04526E+15 2.76413E+15 3.47312E+15 4.38526E+15 5.30293E+15 5.88255E+15
1.01100E+3 2.14086E+15 2.98820E+15 3.80948E+15 1.87106E+15 2.67553E+15 3.43606E+15 4.17587E+15 4.90317E+15 5.52187E+15 5.83180E+15 2.09343E+15 2.82996E+15 3.55642E+15 4.48635E+15 5.42143E+15 6.00871E+15
1.01200E+3 2.15047E+15 3.00012E+15 3.82342E+15 1.89101E+15 2.70291E+15 3.47013E+15 4.21626E+15 4.94965E+15 5.57207E+15 5.88386E+15 2.14254E+15 2.89772E+15 3.64262E+15 4.58951E+15 5.54096E+15 6.13588E+15
1.01300E+3 2.15955E+15 3.01131E+15 3.83643E+15 1.91292E+15 2.73236E+15 3.50620E+15 4.25845E+15 4.99765E+15 5.62418E+15 5.93804E+15 2.19241E+15 2.96690E+15 3.73093E+15 4.69418E+15 5.66127E+15 6.26393E+15
1.01400E+3 2.16817E+15 3.02176E+15 3.84844E+15 1.93611E+15 2.76339E+15 3.54400E+15 4.30249E+15 5.04759E+15 5.67844E+15 5.99449E+15 2.24283E+15 3.03702E+15 3.82058E+15 4.79983E+15 5.78213E+15 6.39286E+15
1.01500E+3 2.17639E+15 3.03150E+15 3.85939E+15 1.95997E+15 2.79549E+15 3.58332E+15 4.34849E+15 5.09995E+15 5.73504E+15 6.05321E+15 2.29355E+15 3.10756E+15 3.91074E+15 4.90595E+15 5.90336E+15 6.52253E+15
1.01600E+3 2.18419E+15 3.04051E+15 3.86931E+15 1.98385E+15 2.82818E+15 3.62392E+15 4.39653E+15 5.15515E+15 5.79421E+15 6.11439E+15 2.34439E+15 3.17803E+15 4.00068E+15 5.01201E+15 6.02475E+15 6.65298E+15
1.01700E+3 2.19166E+15 3.04881E+15 3.87808E+15 2.00718E+15 2.86100E+15 3.66556E+15 4.44667E+15 5.21358E+15 5.85609E+15 6.17801E+15 2.39511E+15 3.24794E+15 4.08956E+15 5.11744E+15 6.14601E+15 6.78402E+15
1.01800E+3 2.19877E+15 3.05637E+15 3.88574E+15 2.02925E+15 2.89340E+15 3.70798E+15 4.49897E+15 5.27569E+15 5.92099E+15 6.24431E+15 2.44551E+15 3.31677E+15 4.17661E+15 5.22174E+15 6.26699E+15 6.91562E+15
1.01900E+3 2.20553E+15 3.06323E+15 3.89231E+15 2.04950E+15 2.92497E+15 3.75098E+15 4.55354E+15 5.34191E+15 5.98904E+15 6.31332E+15 2.49545E+15 3.38423E+15 4.26135E+15 5.32456E+15 6.38750E+15 7.04773E+15
1.02000E+3 2.21183E+15 3.06932E+15 3.89779E+15 2.06759E+15 2.95540E+15 3.79439E+15 4.61034E+15 5.41237E+15 6.06030E+15 6.38500E+15 2.54493E+15 3.45052E+15 4.34418E+15 5.42614E+15 6.50758E+15 7.18013E+15
1.02100E+3 2.21760E+15 3.07459E+15 3.90218E+15 2.08410E+15 2.98506E+15 3.83822E+15 4.66896E+15 5.48619E+15 6.13413E+15 6.45887E+15 2.59404E+15 3.51595E+15 4.42567E+15 5.52679E+15 6.62724E+15 7.31269E+15
1.02200E+3 2.22278E+15 3.07903E+15 3.90549E+15 2.09987E+15 3.01451E+15 3.88260E+15 4.72902E+15 5.56241E+15 6.20995E+15 6.53454E+15 2.64280E+15 3.58082E+15 4.50638E+15 5.62686E+15 6.74657E+15 7.44523E+15
1.02300E+3 2.22730E+15 3.08265E+15 3.90783E+15 2.11566E+15 3.04428E+15 3.92764E+15 4.79011E+15 5.64006E+15 6.28706E+15 6.61141E+15 2.69130E+15 3.64548E+15 4.58695E+15 5.72674E+15 6.86565E+15 7.57764E+15
1.02400E+3 2.23112E+15 3.08539E+15 3.90916E+15 2.13232E+15 3.07490E+15 3.97341E+15 4.85177E+15 5.71806E+15 6.36480E+15 6.68906E+15 2.73960E+15 3.71022E+15 4.66787E+15 5.82669E+15 6.98449E+15 7.70970E+15
1.02500E+3 2.23411E+15 3.08721E+15 3.90948E+15 2.15064E+15 3.10691E+15 4.02004E+15 4.91358E+15 5.79544E+15 6.44244E+15 6.76687E+15 2.78775E+15 3.77534E+15 4.74974E+15 5.92709E+15 7.10317E+15 7.84126E+15
1.02600E+3 2.23623E+15 3.08810E+15 3.90887E+15 2.17139E+15 3.14080E+15 4.06757E+15 4.97509E+15 5.87113E+15 6.51937E+15 6.84445E+15 2.83582E+15 3.84118E+15 4.83313E+15 6.02823E+15 7.22168E+15 7.97216E+15
1.02700E+3 2.23755E+15 3.08810E+15 3.90734E+15 2.19542E+15 3.17716E+15 4.11615E+15 5.03591E+15 5.94419E+15 6.59485E+15 6.92116E+15 2.88383E+15 3.90792E+15 4.91844E+15 6.13039E+15 7.34013E+15 8.10223E+15
1.02800E+3 2.23810E+15 3.08734E+15 3.90508E+15 2.22347E+15 3.21647E+15 4.16588E+15 5.09563E+15 6.01366E+15 6.66834E+15 6.99670E+15 2.93165E+15 3.97531E+15 5.00525E+15 6.23314E+15 7.45808E+15 8.23122E+15
1.02900E+3 2.23799E+15 3.08595E+15 3.90226E+15 2.25550E+15 3.25874E+15 4.21680E+15 5.15438E+15 6.07972E+15 6.74010E+15 7.07131E+15 2.97907E+15 4.04281E+15 5.09272E+15 6.33579E+15 7.57506E+15 8.35880E+15
1.03000E+3 2.23730E+15 3.08399E+15 3.89892E+15 2.29060E+15 3.30333E+15 4.26877E+15 5.21259E+15 6.14346E+15 6.81099E+15 7.14579E+15 3.02583E+15 4.10988E+15 5.17999E+15 6.43759E+15 7.69047E+15 8.48459E+15
1.03100E+3 2.23613E+15 3.08156E+15 3.89515E+15 2.32795E+15 3.34976E+15 4.32178E+15 5.27082E+15 6.20607E+15 6.88207E+15 7.22111E+15 3.07174E+15 4.17600E+15 5.26623E+15 6.53786E+15 7.80382E+15 8.60824E+15
1.03200E+3 2.23458E+15 3.07885E+15 3.89123E+15 2.36674E+15 3.39752E+15 4.37580E+15 5.32964E+15 6.26878E+15 6.95446E+15 7.29834E+15 3.11660E+15 4.24070E+15 5.35069E+15 6.63599E+15 7.91469E+15 8.72955E+15
1.03300E+3 2.23277E+15 3.07592E+15 3.88717E+15 2.40616E+15 3.44611E+15 4.43082E+15 5.38961E+15 6.33278E+15 7.02914E+15 7.37837E+15 3.16024E+15 4.30350E+15 5.43255E+15 6.73129E+15 8.02254E+15 8.84817E+15
1.03400E+3 2.23077E+15 3.07288E+15 3.88309E+15 2.44528E+15 3.49490E+15 4.48671E+15 5.45121E+15 6.39921E+15 7.10712E+15 7.46212E+15 3.20239E+15 4.36382E+15 5.51095E+15 6.82303E+15 8.12684E+15 8.96375E+15
1.03500E+3 2.22861E+15 3.06980E+15 3.87910E+15 2.48326E+15 3.54337E+15 4.54341E+15 5.51494E+15 6.46923E+15 7.18934E+15 7.55045E+15 3.24281E+15 4.42115E+15 5.58508E+15 6.91051E+15 8.22701E+15 9.07592E+15
1.03600E+3 2.22634E+15 3.06667E+15 3.87513E+15 2.51929E+15 3.59102E+15 4.60093E+15 5.58141E+15 6.54408E+15 7.27693E+15 7.64440E+15 3.28165E+15 4.47566E+15 5.65515E+15 6.99395E+15 8.32330E+15 9.18491E+15
1.03700E+3 2.22397E+15 3.06346E+15 3.87114E+15 2.55272E+15 3.63743E+15 4.65922E+15 5.65102E+15 6.62467E+15 7.37067E+15 7.74472E+15 3.31922E+15 4.52804E+15 5.72221E+15 7.07432E+15 8.41654E+15 9.29146E+15
1.03800E+3 2.22147E+15 3.06008E+15 3.86692E+15 2.58390E+15 3.68282E+15 4.71827E+15 5.72350E+15 6.71044E+15 7.46988E+15 7.85065E+15 3.35590E+15 4.57903E+15 5.78739E+15 7.15261E+15 8.50754E+15 9.39619E+15
1.03900E+3 2.21883E+15 3.05654E+15 3.86253E+15 2.61354E+15 3.72761E+15 4.77807E+15 5.79830E+15 6.80024E+15 7.57339E+15 7.96101E+15 3.39203E+15 4.62934E+15 5.85174E+15 7.22975E+15 8.59707E+15 9.49973E+15
1.04000E+3 2.21607E+15 3.05275E+15 3.85775E+15 2.64244E+15 3.77231E+15 4.83867E+15 5.87493E+15 6.89300E+15 7.67999E+15 8.07454E+15 3.42799E+15 4.67970E+15 5.91639E+15 7.30674E+15 8.68592E+15 9.60275E+15
1.04100E+3 2.21317E+15 3.04867E+15 3.85251E+15 2.67128E+15 3.81731E+15 4.90004E+15 5.95286E+15 6.98761E+15 7.78860E+15 8.19015E+15 3.46412E+15 4.73084E+15 5.98243E+15 7.38457E+15 8.77493E+15 9.70593E+15
1.04200E+3 2.21012E+15 3.04425E+15 3.84675E+15 2.70076E+15 3.86307E+15 4.96221E+15 6.03160E+15 7.08302E+15 7.89804E+15 8.30662E+15 3.50080E+15 4.78349E+15 6.05099E+15 7.46422E+15 8.86492E+15 9.80993E+15
1.04300E+3 2.20694E+15 3.03946E+15 3.84034E+15 2.73166E+15 3.91004E+15 5.02519E+15 6.11061E+15 7.17811E+15 8.00718E+15 8.42278E+15 3.53835E+15 4.83840E+15 6.12319E+15 7.54673E+15 8.95675E+15 9.91546E+15
1.04400E+3 2.20362E+15 3.03429E+15 3.83330E+15 2.76469E+15 3.95869E+15 5.08902E+15 6.18944E+15 7.27183E+15 8.11487E+15 8.53746E+15 3.57712E+15 4.89612E+15 6.19985E+15 7.63281E+15 9.05102E+15 1.00230E+16
1.04500E+3 2.20016E+15 3.02878E+15 3.82571E+15 2.80056E+15 4.00944E+15 5.15368E+15 6.26754E+15 7.36309E+15 8.21994E+15 8.64945E+15 3.61686E+15 4.95616E+15 6.28022E+15 7.72177E+15 9.14713E+15 1.01322E+16
1.04600E+3 2.19654E+15 3.02291E+15 3.81754E+15 2.83974E+15 4.06256E+15 5.21914E+15 6.34452E+15 7.45108E+15 8.32154E+15 8.75786E+15 3.65727E+15 5.01784E+15 6.36319E+15 7.81263E+15 9.24424E+15 1.02422E+16
1.04700E+3 2.19275E+15 3.01673E+15 3.80891E+15 2.88185E+15 4.11778E+15 5.28530E+15 6.42050E+15 7.53617E+15 8.42004E+15 8.86305E+15 3.69809E+15 5.08050E+15 6.44775E+15 7.90446E+15 9.34162E+15 1.03525E+16
1.04800E+3 2.18884E+15 3.01030E+15 3.79988E+15 2.92631E+15 4.17468E+15 5.35206E+15 6.49571E+15 7.61898E+15 8.51596E+15 8.96554E+15 3.73905E+15 5.14349E+15 6.53282E+15 7.99631E+15 9.43841E+15 1.04624E+16
1.04900E+3 2.18476E+15 3.00355E+15 3.79039E+15 2.97255E+15 4.23285E+15 5.41923E+15 6.57031E+15 7.70001E+15 8.60979E+15 9.06577E+15 3.77981E+15 5.20610E+15 6.61732E+15 8.08719E+15 9.53381E+15 1.05713E+16
1.05000E+3 2.18052E+15 2.99657E+15 3.78061E+15 3.02002E+15 4.29189E+15 5.48667E+15 6.64444E+15 7.77977E+15 8.70199E+15 9.16420E+15 3.82012E+15 5.26764E+15 6.70012E+15 8.17609E+15 9.62698E+15 1.06786E+16
1.05100E+3 2.17612E+15 2.98939E+15 3.77057E+15 3.06817E+15 4.35143E+15 5.55430E+15 6.71837E+15 7.85889E+15 8.79317E+15 9.26140E+15 3.85965E+15 5.32745E+15 6.78024E+15 8.26212E+15 9.71714E+15 1.07836E+16
1.05200E+3 2.17158E+15 2.98200E+15 3.76027E+15 3.11643E+15 4.41103E+15 5.62191E+15 6.79221E+15 7.93782E+15 8.88370E+15 9.35774E+15 3.89810E+15 5.38480E+15 6.85648E+15 8.34421E+15 9.80342E+15 1.08856E+16
1.05300E+3 2.16689E+15 2.97450E+15 3.74991E+15 3.16419E+15 4.47024E+15 5.68934E+15 6.86610E+15 8.01710E+15 8.97411E+15 9.45371E+15 3.93533E+15 5.43936E+15 6.92832E+15 8.42188E+15 9.88539E+15 1.09841E+16
1.05400E+3 2.16216E+15 2.96700E+15 3.73959E+15 3.21098E+15 4.52876E+15 5.75654E+15 6.94035E+15 8.09736E+15 9.06495E+15 9.54986E+15 3.97140E+15 5.49136E+15 6.99618E+15 8.49555E+15 9.96346E+15 1.10796E+16
1.05500E+3 2.15745E+15 2.95966E+15 3.72957E+15 3.25634E+15 4.58624E+15 5.82334E+15 7.01498E+15 8.17890E+15 9.15655E+15 9.64649E+15 4.00646E+15 5.54105E+15 7.06041E+15 8.56559E+15 1.00380E+16 1.11721E+16
1.05600E+3 2.15279E+15 2.95255E+15 3.72001E+15 3.30040E+15 4.64266E+15 5.88958E+15 7.08966E+15 8.26117E+15 9.24831E+15 9.74302E+15 4.04054E+15 5.58863E+15 7.12138E+15 8.63235E+15 1.01094E+16 1.12618E+16
1.05700E+3 2.14823E+15 2.94576E+15 3.71099E+15 3.34321E+15 4.69796E+15 5.95499E+15 7.16391E+15 8.34347E+15 9.33961E+15 9.83883E+15 4.07369E+15 5.63428E+15 7.17938E+15 8.69609E+15 1.01778E+16 1.13488E+16
1.05800E+3 2.14382E+15 2.93941E+15 3.70274E+15 3.38489E+15 4.75215E+15 6.01944E+15 7.23744E+15 8.42534E+15 9.42996E+15 9.93343E+15 4.10606E+15 5.67827E+15 7.23486E+15 8.75727E+15 1.02436E+16 1.14334E+16
1.05900E+3 2.13967E+15 2.93366E+15 3.69545E+15 3.42562E+15 4.80526E+15 6.08278E+15 7.30987E+15 8.50615E+15 9.51878E+15 1.00263E+16 4.13772E+15 5.72087E+15 7.28823E+15 8.81632E+15 1.03074E+16 1.15157E+16
1.06000E+3 2.13578E+15 2.92856E+15 3.68922E+15 3.46548E+15 4.85725E+15 6.14479E+15 7.38078E+15 8.58528E+15 9.60544E+15 1.01167E+16 4.16873E+15 5.76225E+15 7.33982E+15 8.87354E+15 1.03693E+16 1.15959E+16
1.06100E+3 2.13222E+15 2.92421E+15 3.68419E+15 3.50464E+15 4.90814E+15 6.20532E+15 7.44984E+15 8.66216E+15 9.68941E+15 1.02042E+16 4.19921E+15 5.80269E+15 7.39004E+15 8.92934E+15 1.04298E+16 1.16742E+16
1.06200E+3 2.12901E+15 2.92059E+15 3.68031E+15 3.54319E+15 4.95793E+15 6.26419E+15 7.51664E+15 8.73618E+15 9.77011E+15 1.02883E+16 4.22913E+15 5.84226E+15 7.43909E+15 8.98382E+15 1.04889E+16 1.17505E+16
1.06300E+3 2.12613E+15 2.91763E+15 3.67742E+15 3.58130E+15 5.00661E+15 6.32119E+15 7.58077E+15 8.80669E+15 9.84693E+15 1.03683E+16 4.25830E+15 5.88079E+15 7.48682E+15 9.03681E+15 1.05463E+16 1.18246E+16
1.06400E+3 2.12364E+15 2.91525E+15 3.67531E+15 3.61900E+15 5.05414E+15 6.37620E+15 7.64197E+15 8.87330E+15 9.91945E+15 1.04438E+16 4.28656E+15 5.91823E+15 7.53327E+15 9.08821E+15 1.06018E+16 1.18962E+16
1.06500E+3 2.12149E+15 2.91342E+15 3.67396E+15 3.65617E+15 5.10047E+15 6.42923E+15 7.70039E+15 8.93626E+15 9.98811E+15 1.05153E+16 4.31381E+15 5.95450E+15 7.57842E+15 9.13788E+15 1.06551E+16 1.19650E+16
1.06600E+3 2.11975E+15 2.91208E+15 3.67316E+15 3.69272E+15 5.14558E+15 6.48037E+15 7.75619E+15 8.99589E+15 1.00533E+16 1.05833E+16 4.33986E+15 5.98949E+15 7.62220E+15 9.18569E+15 1.07061E+16 1.20307E+16
1.06700E+3 2.11837E+15 2.91119E+15 3.67292E+15 3.72853E+15 5.18944E+15 6.52974E+15 7.80968E+15 9.05263E+15 1.01157E+16 1.06486E+16 4.36463E+15 6.02314E+15 7.66463E+15 9.23155E+15 1.07545E+16 1.20931E+16
1.06800E+3 2.11743E+15 2.91068E+15 3.67292E+15 3.76343E+15 5.23197E+15 6.57735E+15 7.86100E+15 9.10681E+15 1.01758E+16 1.07116E+16 4.38792E+15 6.05535E+15 7.70567E+15 9.27534E+15 1.08000E+16 1.21521E+16
1.06900E+3 2.11687E+15 2.91048E+15 3.67318E+15 3.79725E+15 5.27306E+15 6.62322E+15 7.91031E+15 9.15871E+15 1.02340E+16 1.07729E+16 4.40955E+15 6.08597E+15 7.74521E+15 9.31678E+15 1.08424E+16 1.22070E+16
