N_Fe N_B T n_Fe n_Fe_calk n_Fe n_Fe_calk
3.162000E+10 3.162e+16 300 1.180698775E+00 1.180698775E+00 1.201779071E+0 1.201779071E+0
4.642000E+10 3.162e+16 300 1.181839144E+00 1.181839144E+00 1.202166705E+0 1.202166705E+0
6.813000E+10 3.162e+16 300 1.182640128E+00 1.182640128E+00 1.202532229E+0 1.202532229E+0
1.000000E+11 3.162e+16 300 1.187972748E+00 1.187972748E+00 1.202877119E+0 1.202877119E+0
1.468000E+11 3.162e+16 300 1.193353429E+00 1.193353429E+00 1.203202539E+0 1.203202539E+0
2.154000E+11 3.162e+16 300 1.193716008E+00 1.193716008E+00 1.203509038E+0 1.203509038E+0
3.162000E+11 3.162e+16 300 1.194026917E+00 1.194026917E+00 1.203798363E+0 1.203798363E+0
4.642000E+11 3.162e+16 300 1.194320953E+00 1.194320953E+00 1.204071141E+0 1.204071141E+0
6.813000E+11 3.162e+16 300 1.194622717E+00 1.194622717E+00 1.204328069E+0 1.204328069E+0
1.000000E+12 3.162e+16 300 1.194946083E+00 1.194946083E+00 1.204570236E+0 1.204570236E+0
1.468000E+12 3.162e+16 300 1.195293372E+00 1.195293372E+00 1.204798503E+0 1.204798503E+0
2.154000E+12 3.162e+16 300 1.195524903E+00 1.195524903E+00 1.205013293E+0 1.205013293E+0
3.162000E+12 3.162e+16 300 1.197997601E+00 1.197997601E+00 1.205215868E+0 1.205215868E+0
4.642000E+12 3.162e+16 300 1.207015592E+00 1.207015592E+00 1.205406697E+0 1.205406697E+0
6.813000E+12 3.162e+16 300 1.207302698E+00 1.207302698E+00 1.205586295E+0 1.205586295E+0
1.000000E+13 3.162e+16 300 1.207594625E+00 1.207594625E+00 1.205755448E+0 1.205755448E+0
1.000000E+10 3.162e+16 305 1.169951341E+00 1.169951341E+00 1.201171856E+0 1.201171856E+0
1.468000E+10 3.162e+16 305 1.173735400E+00 1.173735400E+00 1.201775530E+0 1.201775530E+0
2.154000E+10 3.162e+16 305 1.179608663E+00 1.179608663E+00 1.202346225E+0 1.202346225E+0
3.162000E+10 3.162e+16 305 1.182261985E+00 1.182261985E+00 1.202886873E+0 1.202886873E+0
4.642000E+10 3.162e+16 305 1.186338680E+00 1.186338680E+00 1.203398357E+0 1.203398357E+0
6.813000E+10 3.162e+16 305 1.190040797E+00 1.190040797E+00 1.203881719E+0 1.203881719E+0
1.000000E+11 3.162e+16 305 1.190780102E+00 1.190780102E+00 1.204338762E+0 1.204338762E+0
1.468000E+11 3.162e+16 305 1.191330695E+00 1.191330695E+00 1.204770893E+0 1.204770893E+0
2.154000E+11 3.162e+16 305 1.191767642E+00 1.191767642E+00 1.205178715E+0 1.205178715E+0
3.162000E+11 3.162e+16 305 1.192147168E+00 1.192147168E+00 1.205564439E+0 1.205564439E+0
4.642000E+11 3.162e+16 305 1.195859843E+00 1.195859843E+00 1.205928795E+0 1.205928795E+0
6.813000E+11 3.162e+16 305 1.201925789E+00 1.201925789E+00 1.206272618E+0 1.206272618E+0
1.000000E+12 3.162e+16 305 1.203118468E+00 1.203118468E+00 1.206597275E+0 1.206597275E+0
1.468000E+12 3.162e+16 305 1.203594862E+00 1.203594862E+00 1.206903839E+0 1.206903839E+0
2.154000E+12 3.162e+16 305 1.203984192E+00 1.203984192E+00 1.207192803E+0 1.207192803E+0
3.162000E+12 3.162e+16 305 1.204601834E+00 1.204601834E+00 1.207465793E+0 1.207465793E+0
4.642000E+12 3.162e+16 305 1.205208924E+00 1.205208924E+00 1.207723380E+0 1.207723380E+0
6.813000E+12 3.162e+16 305 1.212023420E+00 1.212023420E+00 1.207966200E+0 1.207966200E+0
1.000000E+13 3.162e+16 305 1.216476037E+00 1.216476037E+00 1.208195262E+0 1.208195262E+0
1.000000E+10 3.162e+16 310 1.173374863E+00 1.173374863E+00 1.201091506E+0 1.201091506E+0
1.468000E+10 3.162e+16 310 1.178341414E+00 1.178341414E+00 1.201869846E+0 1.201869846E+0
2.154000E+10 3.162e+16 310 1.181900981E+00 1.181900981E+00 1.202607633E+0 1.202607633E+0
3.162000E+10 3.162e+16 310 1.184422038E+00 1.184422038E+00 1.203308387E+0 1.203308387E+0
4.642000E+10 3.162e+16 310 1.189925425E+00 1.189925425E+00 1.203973008E+0 1.203973008E+0
6.813000E+10 3.162e+16 310 1.191488317E+00 1.191488317E+00 1.204602617E+0 1.204602617E+0
1.000000E+11 3.162e+16 310 1.192425632E+00 1.192425632E+00 1.205199352E+0 1.205199352E+0
1.468000E+11 3.162e+16 310 1.193449547E+00 1.193449547E+00 1.205764857E+0 1.205764857E+0
2.154000E+11 3.162e+16 310 1.196329314E+00 1.196329314E+00 1.206299739E+0 1.206299739E+0
3.162000E+11 3.162e+16 310 1.199231984E+00 1.199231984E+00 1.206806733E+0 1.206806733E+0
4.642000E+11 3.162e+16 310 1.200092680E+00 1.200092680E+00 1.207286651E+0 1.207286651E+0
6.813000E+11 3.162e+16 310 1.200608755E+00 1.200608755E+00 1.207740450E+0 1.207740450E+0
1.000000E+12 3.162e+16 310 1.201164539E+00 1.201164539E+00 1.208169806E+0 1.208169806E+0
1.468000E+12 3.162e+16 310 1.203090754E+00 1.203090754E+00 1.208576021E+0 1.208576021E+0
2.154000E+12 3.162e+16 310 1.212022182E+00 1.212022182E+00 1.208959640E+0 1.208959640E+0
3.162000E+12 3.162e+16 310 1.212761401E+00 1.212761401E+00 1.209322720E+0 1.209322720E+0
4.642000E+12 3.162e+16 310 1.213518016E+00 1.213518016E+00 1.209665930E+0 1.209665930E+0
6.813000E+12 3.162e+16 310 1.213884634E+00 1.213884634E+00 1.209990033E+0 1.209990033E+0
1.000000E+13 3.162e+16 310 1.214342210E+00 1.214342210E+00 1.210296295E+0 1.210296295E+0
1.000000E+10 3.162e+16 315 1.177676178E+00 1.177676178E+00 1.200087288E+0 1.200087288E+0
1.468000E+10 3.162e+16 315 1.183447431E+00 1.183447431E+00 1.201073701E+0 1.201073701E+0
2.154000E+10 3.162e+16 315 1.187620133E+00 1.187620133E+00 1.202011537E+0 1.202011537E+0
3.162000E+10 3.162e+16 315 1.190595318E+00 1.190595318E+00 1.202904898E+0 1.202904898E+0
4.642000E+10 3.162e+16 315 1.192704709E+00 1.192704709E+00 1.203754591E+0 1.203754591E+0
6.813000E+10 3.162e+16 315 1.194206686E+00 1.194206686E+00 1.204561728E+0 1.204561728E+0
1.000000E+11 3.162e+16 315 1.195296935E+00 1.195296935E+00 1.205328752E+0 1.205328752E+0
1.468000E+11 3.162e+16 315 1.198795134E+00 1.198795134E+00 1.206057504E+0 1.206057504E+0
2.154000E+11 3.162e+16 315 1.200912638E+00 1.200912638E+00 1.206748514E+0 1.206748514E+0
3.162000E+11 3.162e+16 315 1.201529554E+00 1.201529554E+00 1.207405079E+0 1.207405079E+0
4.642000E+11 3.162e+16 315 1.202135555E+00 1.202135555E+00 1.208028041E+0 1.208028041E+0
6.813000E+11 3.162e+16 315 1.202774874E+00 1.202774874E+00 1.208618443E+0 1.208618443E+0
1.000000E+12 3.162e+16 315 1.204012597E+00 1.204012597E+00 1.209178281E+0 1.209178281E+0
1.468000E+12 3.162e+16 315 1.209371213E+00 1.209371213E+00 1.209709084E+0 1.209709084E+0
2.154000E+12 3.162e+16 315 1.210229218E+00 1.210229218E+00 1.210211409E+0 1.210211409E+0
3.162000E+12 3.162e+16 315 1.211290428E+00 1.211290428E+00 1.210687807E+0 1.210687807E+0
4.642000E+12 3.162e+16 315 1.21786075E+00 1.21786075E+00 1.211139024E+0 1.211139024E+0
6.813000E+12 3.162e+16 315 1.222444436E+00 1.222444436E+00 1.211565943E+0 1.211565943E+0
1.000000E+13 3.162e+16 315 1.223064807E+00 1.223064807E+00 1.211970119E+0 1.211970119E+0
1.000000E+10 3.162e+16 320 1.170923980E+00 1.170923980E+00 1.198016326E+0 1.198016326E+0
1.468000E+10 3.162e+16 320 1.186894176E+00 1.186894176E+00 1.199243647E+0 1.199243647E+0
2.154000E+10 3.162e+16 320 1.192291825E+00 1.192291825E+00 1.200414485E+0 1.200414485E+0
3.162000E+10 3.162e+16 320 1.195951475E+00 1.195951475E+00 1.201533464E+0 1.201533464E+0
4.642000E+10 3.162e+16 320 1.198563261E+00 1.198563261E+00 1.202601137E+0 1.202601137E+0
6.813000E+10 3.162e+16 320 1.200434443E+00 1.200434443E+00 1.203618463E+0 1.203618463E+0
1.000000E+11 3.162e+16 320 1.201801839E+00 1.201801839E+00 1.204588120E+0 1.204588120E+0
1.468000E+11 3.162e+16 320 1.202845477E+00 1.202845477E+00 1.205512061E+0 1.205512061E+0
2.154000E+11 3.162e+16 320 1.203701986E+00 1.203701986E+00 1.206390607E+0 1.206390607E+0
3.162000E+11 3.162e+16 320 1.204475495E+00 1.204475495E+00 1.207227629E+0 1.207227629E+0
4.642000E+11 3.162e+16 320 1.205244482E+00 1.205244482E+00 1.208023905E+0 1.208023905E+0
6.813000E+11 3.162e+16 320 1.207397696E+00 1.207397696E+00 1.208780491E+0 1.208780491E+0
1.000000E+12 3.162e+16 320 1.211168951E+00 1.211168951E+00 1.209499688E+0 1.209499688E+0
1.468000E+12 3.162e+16 320 1.212104478E+00 1.212104478E+00 1.210183225E+0 1.210183225E+0
2.154000E+12 3.162e+16 320 1.213362887E+00 1.213362887E+00 1.210831598E+0 1.210831598E+0
3.162000E+12 3.162e+16 320 1.217058935E+00 1.217058935E+00 1.211447898E+0 1.211447898E+0
4.642000E+12 3.162e+16 320 1.220001497E+00 1.220001497E+00 1.212032908E+0 1.212032908E+0
6.813000E+12 3.162e+16 320 1.225833921E+00 1.225833921E+00 1.212587598E+0 1.212587598E+0
1.000000E+13 3.162e+16 320 1.231572206E+00 1.231572206E+00 1.213113830E+0 1.213113830E+0
1.000000E+10 3.162e+16 325 1.182868543E+00 1.182868543E+00 1.194750746E+0 1.194750746E+0
1.468000E+10 3.162e+16 325 1.190699374E+00 1.190699374E+00 1.196248060E+0 1.196248060E+0
2.154000E+10 3.162e+16 325 1.196467837E+00 1.196467837E+00 1.197681891E+0 1.197681891E+0
3.162000E+10 3.162e+16 325 1.200641294E+00 1.200641294E+00 1.199057262E+0 1.199057262E+0
4.642000E+10 3.162e+16 325 1.203637565E+00 1.203637565E+00 1.200374261E+0 1.200374261E+0
6.813000E+10 3.162e+16 325 1.205799468E+00 1.205799468E+00 1.201633504E+0 1.201633504E+0
1.000000E+11 3.162e+16 325 1.207395218E+00 1.207395218E+00 1.202837770E+0 1.202837770E+0
1.468000E+11 3.162e+16 325 1.208631696E+00 1.208631696E+00 1.203988994E+0 1.203988994E+0
2.154000E+11 3.162e+16 325 1.209668352E+00 1.209668352E+00 1.205087108E+0 1.205087108E+0
3.162000E+11 3.162e+16 325 1.210627945E+00 1.210627945E+00 1.206136515E+0 1.206136515E+0
4.642000E+11 3.162e+16 325 1.211603322E+00 1.211603322E+00 1.207137796E+0 1.207137796E+0
6.813000E+11 3.162e+16 325 1.212657399E+00 1.212657399E+00 1.208091900E+0 1.208091900E+0
1.000000E+12 3.162e+16 325 1.213818203E+00 1.213818203E+00 1.209001376E+0 1.209001376E+0
1.468000E+12 3.162e+16 325 1.215591929E+00 1.215591929E+00 1.209868090E+0 1.209868090E+0
2.154000E+12 3.162e+16 325 1.220299900E+00 1.220299900E+00 1.210692368E+0 1.210692368E+0
3.162000E+12 3.162e+16 325 1.221525269E+00 1.221525269E+00 1.211477858E+0 1.211477858E+0
4.642000E+12 3.162e+16 325 1.222801246E+00 1.222801246E+00 1.212225304E+0 1.212225304E+0
6.813000E+12 3.162e+16 325 1.228886758E+00 1.228886758E+00 1.212935704E+0 1.212935704E+0
1.000000E+13 3.162e+16 325 1.230319473E+00 1.230319473E+00 1.213611220E+0 1.213611220E+0
1.000000E+10 3.162e+16 330 1.181083034E+00 1.181083034E+00 1.190193509E+0 1.190193509E+0
1.468000E+10 3.162e+16 330 1.190621159E+00 1.190621159E+00 1.191982281E+0 1.191982281E+0
2.154000E+10 3.162e+16 330 1.197768135E+00 1.197768135E+00 1.193702434E+0 1.193702434E+0
3.162000E+10 3.162e+16 330 1.203005761E+00 1.203005761E+00 1.195359211E+0 1.195359211E+0
4.642000E+10 3.162e+16 330 1.206802251E+00 1.206802251E+00 1.196951990E+0 1.196951990E+0
6.813000E+10 3.162e+16 330 1.209561501E+00 1.209561501E+00 1.198480805E+0 1.198480805E+0
1.000000E+11 3.162e+16 330 1.211611584E+00 1.211611584E+00 1.199948358E+0 1.199948358E+0
1.468000E+11 3.162e+16 330 1.213209166E+00 1.213209166E+00 1.201356379E+0 1.201356379E+0
2.154000E+11 3.162e+16 330 1.214556089E+00 1.214556089E+00 1.202704184E+0 1.202704184E+0
3.162000E+11 3.162e+16 330 1.215808789E+00 1.215808789E+00 1.203996619E+0 1.203996619E+0
4.642000E+11 3.162e+16 330 1.217085839E+00 1.217085839E+00 1.205233880E+0 1.205233880E+0
6.813000E+11 3.162e+16 330 1.218466333E+00 1.218466333E+00 1.206416643E+0 1.206416643E+0
1.000000E+12 3.162e+16 330 1.219985488E+00 1.219985488E+00 1.207547605E+0 1.207547605E+0
1.468000E+12 3.162e+16 330 1.221743913E+00 1.221743913E+00 1.208628654E+0 1.208628654E+0
2.154000E+12 3.162e+16 330 1.224048439E+00 1.224048439E+00 1.209659791E+0 1.209659791E+0
3.162000E+12 3.162e+16 330 1.225413822E+00 1.225413822E+00 1.210645203E+0 1.210645203E+0
4.642000E+12 3.162e+16 330 1.230380082E+00 1.230380082E+00 1.211585477E+0 1.211585477E+0
6.813000E+12 3.162e+16 330 1.231876296E+00 1.231876296E+00 1.212481541E+0 1.212481541E+0
1.000000E+13 3.162e+16 330 1.233099068E+00 1.233099068E+00 1.213335817E+0 1.213335817E+0
1.000000E+10 3.162e+16 335 1.179357561E+00 1.179357561E+00 1.184295252E+0 1.184295252E+0
1.468000E+10 3.162e+16 335 1.190213697E+00 1.190213697E+00 1.186385255E+0 1.186385255E+0
2.154000E+10 3.162e+16 335 1.198461693E+00 1.198461693E+00 1.188404368E+0 1.188404368E+0
3.162000E+10 3.162e+16 335 1.204572016E+00 1.204572016E+00 1.190357844E+0 1.190357844E+0
4.642000E+10 3.162e+16 335 1.209041819E+00 1.209041819E+00 1.192244099E+0 1.192244099E+0
6.813000E+10 3.162e+16 335 1.212318861E+00 1.212318861E+00 1.194062333E+0 1.194062333E+0
1.000000E+11 3.162e+16 335 1.214777619E+00 1.214777619E+00 1.195814955E+0 1.195814955E+0
1.468000E+11 3.162e+16 335 1.216717594E+00 1.216717594E+00 1.197503272E+0 1.197503272E+0
2.154000E+11 3.162e+16 335 1.218379605E+00 1.218379605E+00 1.199125726E+0 1.199125726E+0
3.162000E+11 3.162e+16 335 1.219949543E+00 1.219949543E+00 1.200687458E+0 1.200687458E+0
4.642000E+11 3.162e+16 335 1.221570905E+00 1.221570905E+00 1.202188059E+0 1.202188059E+0
6.813000E+11 3.162e+16 335 1.223338439E+00 1.223338439E+00 1.203627721E+0 1.203627721E+0
1.000000E+12 3.162e+16 335 1.225287952E+00 1.225287952E+00 1.205009135E+0 1.205009135E+0
1.468000E+12 3.162e+16 335 1.227331721E+00 1.227331721E+00 1.206334058E+0 1.206334058E+0
2.154000E+12 3.162e+16 335 1.229234952E+00 1.229234952E+00 1.207601960E+0 1.207601960E+0
3.162000E+12 3.162e+16 335 1.231351435E+00 1.231351435E+00 1.208817502E+0 1.208817502E+0
4.642000E+12 3.162e+16 335 1.233181896E+00 1.233181896E+00 1.209980955E+0 1.209980955E+0
6.813000E+12 3.162e+16 335 1.237068659E+00 1.237068659E+00 1.211093031E+0 1.211093031E+0
1.000000E+13 3.162e+16 335 1.241601237E+00 1.241601237E+00 1.212156332E+0 1.212156332E+0
1.000000E+10 5.623e+15 290 1.155752184E+00 1.155752184E+00 1.179853318E+0 1.179853318E+0
1.468000E+10 5.623e+15 290 1.161933536E+00 1.161933536E+00 1.181058027E+0 1.181058027E+0
2.154000E+10 5.623e+15 290 1.163628528E+00 1.163628528E+00 1.182201497E+0 1.182201497E+0
3.162000E+10 5.623e+15 290 1.164008017E+00 1.164008017E+00 1.183288680E+0 1.183288680E+0
4.642000E+10 5.623e+15 290 1.164278232E+00 1.164278232E+00 1.184320549E+0 1.184320549E+0
6.813000E+10 5.623e+15 290 1.164478296E+00 1.164478296E+00 1.185298485E+0 1.185298485E+0
1.000000E+11 5.623e+15 290 1.164636937E+00 1.164636937E+00 1.186225512E+0 1.186225512E+0
1.468000E+11 5.623e+15 290 1.164776288E+00 1.164776288E+00 1.187103942E+0 1.187103942E+0
2.154000E+11 5.623e+15 290 1.164914538E+00 1.164914538E+00 1.187934525E+0 1.187934525E+0
3.162000E+11 5.623e+15 290 1.165067222E+00 1.165067222E+00 1.188721356E+0 1.188721356E+0
4.642000E+11 5.623e+15 290 1.165247741E+00 1.165247741E+00 1.189465583E+0 1.189465583E+0
6.813000E+11 5.623e+15 290 1.165466353E+00 1.165466353E+00 1.190168611E+0 1.190168611E+0
1.000000E+12 5.623e+15 290 1.165727984E+00 1.165727984E+00 1.190832984E+0 1.190832984E+0
1.468000E+12 5.623e+15 290 1.166029879E+00 1.166029879E+00 1.191460691E+0 1.191460691E+0
2.154000E+12 5.623e+15 290 1.166189206E+00 1.166189206E+00 1.192052569E+0 1.192052569E+0
3.162000E+12 5.623e+15 290 1.169142704E+00 1.169142704E+00 1.192611806E+0 1.192611806E+0
4.642000E+12 5.623e+15 290 1.176806807E+00 1.176806807E+00 1.193139456E+0 1.193139456E+0
6.813000E+12 5.623e+15 290 1.177083239E+00 1.177083239E+00 1.193636736E+0 1.193636736E+0
1.000000E+13 5.623e+15 290 1.177220356E+00 1.177220356E+00 1.194105641E+0 1.194105641E+0
1.000000E+10 5.623e+15 340 1.097810089E+00 1.097810089E+00 1.082052971E+0 1.082052971E+0
1.468000E+10 5.623e+15 340 1.099405464E+00 1.099405464E+00 1.084997548E+0 1.084997548E+0
2.154000E+10 5.623e+15 340 1.100545568E+00 1.100545568E+00 1.087983765E+0 1.087983765E+0
3.162000E+10 5.623e+15 340 1.101387002E+00 1.101387002E+00 1.091015360E+0 1.091015360E+0
4.642000E+10 5.623e+15 340 1.102028981E+00 1.102028981E+00 1.094085624E+0 1.094085624E+0
6.813000E+10 5.623e+15 340 1.102558198E+00 1.102558198E+00 1.097188085E+0 1.097188085E+0
1.000000E+11 5.623e+15 340 1.103051304E+00 1.103051304E+00 1.100321188E+0 1.100321188E+0
1.468000E+11 5.623e+15 340 1.103559635E+00 1.103559635E+00 1.103481355E+0 1.103481355E+0
2.154000E+11 5.623e+15 340 1.105058696E+00 1.105058696E+00 1.106658998E+0 1.106658998E+0
3.162000E+11 5.623e+15 340 1.110504467E+00 1.110504467E+00 1.109857254E+0 1.109857254E+0
4.642000E+11 5.623e+15 340 1.117136977E+00 1.117136977E+00 1.113068254E+0 1.113068254E+0
6.813000E+11 5.623e+15 340 1.124334453E+00 1.124334453E+00 1.116284625E+0 1.116284625E+0
1.000000E+12 5.623e+15 340 1.126179992E+00 1.126179992E+00 1.119504268E+0 1.119504268E+0
1.468000E+12 5.623e+15 340 1.133449828E+00 1.133449828E+00 1.122723098E+0 1.122723098E+0
2.154000E+12 5.623e+15 340 1.142806775E+00 1.142806775E+00 1.125931124E+0 1.125931124E+0
3.162000E+12 5.623e+15 340 1.153219309E+00 1.153219309E+00 1.129131382E+0 1.129131382E+0
4.642000E+12 5.623e+15 340 1.154972148E+00 1.154972148E+00 1.132315929E+0 1.132315929E+0
6.813000E+12 5.623e+15 340 1.156524048E+00 1.156524048E+00 1.135477595E+0 1.135477595E+0
1.000000E+13 5.623e+15 340 1.161865012E+00 1.161865012E+00 1.138614572E+0 1.138614572E+0
1.000000E+10 5.623e+15 295 1.159235434E+00 1.159235434E+00 1.175958908E+0 1.175958908E+0
1.468000E+10 5.623e+15 295 1.160158924E+00 1.160158924E+00 1.177489523E+0 1.177489523E+0
2.154000E+10 5.623e+15 295 1.160801144E+00 1.160801144E+00 1.178949562E+0 1.178949562E+0
3.162000E+10 5.623e+15 295 1.161251477E+00 1.161251477E+00 1.180344404E+0 1.180344404E+0
4.642000E+10 5.623e+15 295 1.163157552E+00 1.163157552E+00 1.181674427E+0 1.181674427E+0
6.813000E+10 5.623e+15 295 1.165303187E+00 1.165303187E+00 1.182940580E+0 1.182940580E+0
1.000000E+11 5.623e+15 295 1.167160437E+00 1.167160437E+00 1.184146011E+0 1.184146011E+0
1.468000E+11 5.623e+15 295 1.168938498E+00 1.168938498E+00 1.185293015E+0 1.185293015E+0
2.154000E+11 5.623e+15 295 1.170859286E+00 1.170859286E+00 1.186381909E+0 1.186381909E+0
3.162000E+11 5.623e+15 295 1.171719530E+00 1.171719530E+00 1.187417451E+0 1.187417451E+0
4.642000E+11 5.623e+15 295 1.171974294E+00 1.171974294E+00 1.188400593E+0 1.188400593E+0
6.813000E+11 5.623e+15 295 1.172283510E+00 1.172283510E+00 1.189332671E+0 1.189332671E+0
1.000000E+12 5.623e+15 295 1.172653232E+00 1.172653232E+00 1.190216576E+0 1.190216576E+0
1.468000E+12 5.623e+15 295 1.173078549E+00 1.173078549E+00 1.191054513E+0 1.191054513E+0
2.154000E+12 5.623e+15 295 1.173336121E+00 1.173336121E+00 1.191847192E+0 1.191847192E+0
3.162000E+12 5.623e+15 295 1.173751388E+00 1.173751388E+00 1.192598510E+0 1.192598510E+0
4.642000E+12 5.623e+15 295 1.174200856E+00 1.174200856E+00 1.193309547E+0 1.193309547E+0
6.813000E+12 5.623e+15 295 1.178766746E+00 1.178766746E+00 1.193981626E+0 1.193981626E+0
1.000000E+13 5.623e+15 295 1.184670753E+00 1.184670753E+00 1.194617154E+0 1.194617154E+0
1.000000E+10 5.623e+15 300 1.164397751E+00 1.164397751E+00 1.170348440E+0 1.170348440E+0
1.468000E+10 5.623e+15 300 1.165569968E+00 1.165569968E+00 1.172235325E+0 1.172235325E+0
2.154000E+10 5.623e+15 300 1.166388038E+00 1.166388038E+00 1.174045432E+0 1.174045432E+0
3.162000E+10 5.623e+15 300 1.166964113E+00 1.166964113E+00 1.175784222E+0 1.175784222E+0
4.642000E+10 5.623e+15 300 1.167379107E+00 1.167379107E+00 1.177451041E+0 1.177451041E+0
6.813000E+10 5.623e+15 300 1.167692182E+00 1.167692182E+00 1.179045996E+0 1.179045996E+0
1.000000E+11 5.623e+15 300 1.167947707E+00 1.167947707E+00 1.180572023E+0 1.180572023E+0
1.468000E+11 5.623e+15 300 1.168180641E+00 1.168180641E+00 1.182031079E+0 1.182031079E+0
2.154000E+11 5.623e+15 300 1.168420401E+00 1.168420401E+00 1.183422660E+0 1.183422660E+0
3.162000E+11 5.623e+15 300 1.168692541E+00 1.168692541E+00 1.184752005E+0 1.184752005E+0
4.642000E+11 5.623e+15 300 1.169018923E+00 1.169018923E+00 1.186019566E+0 1.186019566E+0
6.813000E+11 5.623e+15 300 1.169415585E+00 1.169415585E+00 1.187226327E+0 1.187226327E+0
1.000000E+12 5.623e+15 300 1.173119200E+00 1.173119200E+00 1.188375351E+0 1.188375351E+0
1.468000E+12 5.623e+15 300 1.179243043E+00 1.179243043E+00 1.189468876E+0 1.189468876E+0
2.154000E+12 5.623e+15 300 1.180117945E+00 1.180117945E+00 1.190507241E+0 1.190507241E+0
3.162000E+12 5.623e+15 300 1.180746934E+00 1.180746934E+00 1.191495010E+0 1.191495010E+0
4.642000E+12 5.623e+15 300 1.181342577E+00 1.181342577E+00 1.192433109E+0 1.192433109E+0
6.813000E+12 5.623e+15 300 1.181684866E+00 1.181684866E+00 1.193322822E+0 1.193322822E+0
1.000000E+13 5.623e+15 300 1.182052241E+00 1.182052241E+00 1.194166909E+0 1.194166909E+0
1.000000E+10 5.623e+15 305 1.167997053E+00 1.167997053E+00 1.162958877E+0 1.162958877E+0
1.468000E+10 5.623e+15 305 1.170272856E+00 1.170272856E+00 1.165210396E+0 1.165210396E+0
2.154000E+10 5.623e+15 305 1.171299734E+00 1.171299734E+00 1.167384026E+0 1.167384026E+0
3.162000E+10 5.623e+15 305 1.172026717E+00 1.172026717E+00 1.169484921E+0 1.169484921E+0
4.642000E+10 5.623e+15 305 1.172554655E+00 1.172554655E+00 1.171510960E+0 1.171510960E+0
6.813000E+10 5.623e+15 305 1.172958023E+00 1.172958023E+00 1.173460955E+0 1.173460955E+0
1.000000E+11 5.623e+15 305 1.173293549E+00 1.173293549E+00 1.175337235E+0 1.175337235E+0
1.468000E+11 5.623e+15 305 1.173606466E+00 1.173606466E+00 1.177141017E+0 1.177141017E+0
2.154000E+11 5.623e+15 305 1.173935297E+00 1.173935297E+00 1.178870524E+0 1.178870524E+0
3.162000E+11 5.623e+15 305 1.174313692E+00 1.174313692E+00 1.180531183E+0 1.180531183E+0
4.642000E+11 5.623e+15 305 1.174770195E+00 1.174770195E+00 1.182122553E+0 1.182122553E+0
6.813000E+11 5.623e+15 305 1.175325311E+00 1.175325311E+00 1.183644897E+0 1.183644897E+0
1.000000E+12 5.623e+15 305 1.175984692E+00 1.175984692E+00 1.185101161E+0 1.185101161E+0
1.468000E+12 5.623e+15 305 1.176735531E+00 1.176735531E+00 1.186493334E+0 1.186493334E+0
2.154000E+12 5.623e+15 305 1.177378995E+00 1.177378995E+00 1.187821041E+0 1.187821041E+0
3.162000E+12 5.623e+15 305 1.184654370E+00 1.184654370E+00 1.189089368E+0 1.189089368E+0
4.642000E+12 5.623e+15 305 1.188072211E+00 1.188072211E+00 1.190298821E+0 1.190298821E+0
6.813000E+12 5.623e+15 305 1.188600998E+00 1.188600998E+00 1.191450397E+0 1.191450397E+0
1.000000E+13 5.623e+15 305 1.189080182E+00 1.189080182E+00 1.192547066E+0 1.192547066E+0
1.000000E+10 5.623e+15 310 1.168664421E+00 1.168664421E+00 1.153856485E+0 1.153856485E+0
1.468000E+10 5.623e+15 310 1.170405552E+00 1.170405552E+00 1.156451827E+0 1.156451827E+0
2.154000E+10 5.623e+15 310 1.171632518E+00 1.171632518E+00 1.158974764E+0 1.158974764E+0
3.162000E+10 5.623e+15 310 1.173188059E+00 1.173188059E+00 1.161429814E+0 1.161429814E+0
4.642000E+10 5.623e+15 310 1.174649848E+00 1.174649848E+00 1.163813078E+0 1.163813078E+0
6.813000E+10 5.623e+15 310 1.175419260E+00 1.175419260E+00 1.166121715E+0 1.166121715E+0
1.000000E+11 5.623e+15 310 1.176104160E+00 1.176104160E+00 1.168357068E+0 1.168357068E+0
1.468000E+11 5.623e+15 310 1.176784912E+00 1.176784912E+00 1.170519226E+0 1.170519226E+0
2.154000E+11 5.623e+15 310 1.177549634E+00 1.177549634E+00 1.172604716E+0 1.172604716E+0
3.162000E+11 5.623e+15 310 1.178499707E+00 1.178499707E+00 1.174618796E+0 1.174618796E+0
4.642000E+11 5.623e+15 310 1.179757840E+00 1.179757840E+00 1.176559714E+0 1.176559714E+0
6.813000E+11 5.623e+15 310 1.180604520E+00 1.180604520E+00 1.178426594E+0 1.178426594E+0
1.000000E+12 5.623e+15 310 1.181524479E+00 1.181524479E+00 1.180221907E+0 1.180221907E+0
1.468000E+12 5.623e+15 310 1.182562811E+00 1.182562811E+00 1.181947030E+0 1.181947030E+0
2.154000E+12 5.623e+15 310 1.183535908E+00 1.183535908E+00 1.183600459E+0 1.183600459E+0
3.162000E+12 5.623e+15 310 1.184445306E+00 1.184445306E+00 1.185187555E+0 1.185187555E+0
4.642000E+12 5.623e+15 310 1.185183767E+00 1.185183767E+00 1.186708046E+0 1.186708046E+0
6.813000E+12 5.623e+15 310 1.194963806E+00 1.194963806E+00 1.188162318E+0 1.188162318E+0
1.000000E+13 5.623e+15 310 1.195726863E+00 1.195726863E+00 1.189553300E+0 1.189553300E+0
