T Rsh logRsh n tauR logTR tauG logTG Voc ff
320 1.096E+4 4.040E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.930E-1 4.058E-1
320 1.096E+4 4.040E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.961E-1 4.054E-1
320 1.096E+4 4.040E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.992E-1 4.052E-1
320 1.096E+4 4.040E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.023E-1 4.049E-1
320 1.096E+4 4.040E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.053E-1 4.047E-1
320 1.096E+4 4.040E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.084E-1 4.045E-1
320 1.096E+4 4.040E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.114E-1 4.042E-1
320 1.096E+4 4.040E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.144E-1 4.041E-1
320 1.096E+4 4.040E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.174E-1 4.040E-1
320 1.096E+4 4.040E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.204E-1 4.039E-1
320 1.096E+4 4.040E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.233E-1 4.038E-1
320 1.096E+4 4.040E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.262E-1 4.038E-1
320 1.096E+4 4.040E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.291E-1 4.039E-1
320 1.096E+4 4.040E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.319E-1 4.040E-1
320 1.096E+4 4.040E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.347E-1 4.041E-1
320 1.096E+4 4.040E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.374E-1 4.044E-1
320 1.096E+4 4.040E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.401E-1 4.047E-1
320 1.096E+4 4.040E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.427E-1 4.051E-1
320 1.096E+4 4.040E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.453E-1 4.055E-1
320 1.096E+4 4.040E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.478E-1 4.060E-1
320 1.096E+4 4.040E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.502E-1 4.066E-1
320 1.096E+4 4.040E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.526E-1 4.072E-1
320 1.096E+4 4.040E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.548E-1 4.080E-1
320 1.096E+4 4.040E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.571E-1 4.088E-1
320 1.096E+4 4.040E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.592E-1 4.098E-1
320 1.096E+4 4.040E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.613E-1 4.108E-1
320 1.096E+4 4.040E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.633E-1 4.118E-1
320 1.096E+4 4.040E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.652E-1 4.130E-1
320 1.096E+4 4.040E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.671E-1 4.142E-1
320 1.096E+4 4.040E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.688E-1 4.156E-1
320 1.096E+4 4.040E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.705E-1 4.169E-1
320 1.096E+4 4.040E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.722E-1 4.184E-1
320 1.096E+4 4.040E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.737E-1 4.199E-1
320 1.096E+4 4.040E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.752E-1 4.215E-1
320 1.096E+4 4.040E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.766E-1 4.231E-1
320 1.096E+4 4.040E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.780E-1 4.248E-1
320 1.096E+4 4.040E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.793E-1 4.266E-1
320 1.096E+4 4.040E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.805E-1 4.284E-1
320 1.445E+4 4.160E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.564E-1 4.146E-1
320 1.445E+4 4.160E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.596E-1 4.143E-1
320 1.445E+4 4.160E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.628E-1 4.140E-1
320 1.445E+4 4.160E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.660E-1 4.137E-1
320 1.445E+4 4.160E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.692E-1 4.134E-1
320 1.445E+4 4.160E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.724E-1 4.131E-1
320 1.445E+4 4.160E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.756E-1 4.128E-1
320 1.445E+4 4.160E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.787E-1 4.125E-1
320 1.445E+4 4.160E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.819E-1 4.122E-1
320 1.445E+4 4.160E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.851E-1 4.119E-1
320 1.445E+4 4.160E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.883E-1 4.117E-1
320 1.445E+4 4.160E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.914E-1 4.114E-1
320 1.445E+4 4.160E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.946E-1 4.112E-1
320 1.445E+4 4.160E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.978E-1 4.109E-1
320 1.445E+4 4.160E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.009E-1 4.108E-1
320 1.445E+4 4.160E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.040E-1 4.106E-1
320 1.445E+4 4.160E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.071E-1 4.104E-1
320 1.445E+4 4.160E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.102E-1 4.103E-1
320 1.445E+4 4.160E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.133E-1 4.102E-1
320 1.445E+4 4.160E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.164E-1 4.101E-1
320 1.445E+4 4.160E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.194E-1 4.101E-1
320 1.445E+4 4.160E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.224E-1 4.102E-1
320 1.445E+4 4.160E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.254E-1 4.103E-1
320 1.445E+4 4.160E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.283E-1 4.104E-1
320 1.445E+4 4.160E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.312E-1 4.105E-1
320 1.445E+4 4.160E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.341E-1 4.108E-1
320 1.445E+4 4.160E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.369E-1 4.111E-1
320 1.445E+4 4.160E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.397E-1 4.114E-1
320 1.445E+4 4.160E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.424E-1 4.118E-1
320 1.445E+4 4.160E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.450E-1 4.124E-1
320 1.445E+4 4.160E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.476E-1 4.130E-1
320 1.445E+4 4.160E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.501E-1 4.137E-1
320 1.445E+4 4.160E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.526E-1 4.144E-1
320 1.445E+4 4.160E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.550E-1 4.152E-1
320 1.445E+4 4.160E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.573E-1 4.162E-1
320 1.445E+4 4.160E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.595E-1 4.172E-1
320 1.445E+4 4.160E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.616E-1 4.183E-1
320 1.445E+4 4.160E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.637E-1 4.195E-1
320 1.445E+4 4.160E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.657E-1 4.208E-1
320 1.445E+4 4.160E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.676E-1 4.222E-1
320 1.445E+4 4.160E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.695E-1 4.236E-1
320 1.445E+4 4.160E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.712E-1 4.251E-1
320 1.445E+4 4.160E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.729E-1 4.268E-1
320 1.445E+4 4.160E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.745E-1 4.284E-1
320 1.445E+4 4.160E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.760E-1 4.302E-1
320 1.445E+4 4.160E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.775E-1 4.320E-1
320 1.445E+4 4.160E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.789E-1 4.338E-1
320 1.445E+4 4.160E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.802E-1 4.357E-1
320 1.445E+4 4.160E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.815E-1 4.377E-1
320 1.445E+4 4.160E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.827E-1 4.397E-1
320 1.905E+4 4.280E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.572E-1 4.180E-1
320 1.905E+4 4.280E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.604E-1 4.178E-1
320 1.905E+4 4.280E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.637E-1 4.175E-1
320 1.905E+4 4.280E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.669E-1 4.172E-1
320 1.905E+4 4.280E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.701E-1 4.170E-1
320 1.905E+4 4.280E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.733E-1 4.168E-1
320 1.905E+4 4.280E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.765E-1 4.165E-1
320 1.905E+4 4.280E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.798E-1 4.163E-1
320 1.905E+4 4.280E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.830E-1 4.161E-1
320 1.905E+4 4.280E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.862E-1 4.159E-1
320 1.905E+4 4.280E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.894E-1 4.157E-1
320 1.905E+4 4.280E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.926E-1 4.155E-1
320 1.905E+4 4.280E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.958E-1 4.154E-1
320 1.905E+4 4.280E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.990E-1 4.152E-1
320 1.905E+4 4.280E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.022E-1 4.151E-1
320 1.905E+4 4.280E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.053E-1 4.150E-1
320 1.905E+4 4.280E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.085E-1 4.149E-1
320 1.905E+4 4.280E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.116E-1 4.149E-1
320 1.905E+4 4.280E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.147E-1 4.149E-1
320 1.905E+4 4.280E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.178E-1 4.149E-1
320 1.905E+4 4.280E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.209E-1 4.150E-1
320 1.905E+4 4.280E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.239E-1 4.151E-1
320 1.905E+4 4.280E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.270E-1 4.152E-1
320 1.905E+4 4.280E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.299E-1 4.155E-1
320 1.905E+4 4.280E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.329E-1 4.157E-1
320 1.905E+4 4.280E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.358E-1 4.160E-1
320 1.905E+4 4.280E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.386E-1 4.164E-1
320 1.905E+4 4.280E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.414E-1 4.169E-1
320 1.905E+4 4.280E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.441E-1 4.175E-1
320 1.905E+4 4.280E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.468E-1 4.181E-1
320 1.905E+4 4.280E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.494E-1 4.188E-1
320 1.905E+4 4.280E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.519E-1 4.196E-1
320 1.905E+4 4.280E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.544E-1 4.205E-1
320 1.905E+4 4.280E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.567E-1 4.215E-1
320 1.905E+4 4.280E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.591E-1 4.226E-1
320 1.905E+4 4.280E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.613E-1 4.238E-1
320 1.905E+4 4.280E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.634E-1 4.250E-1
320 1.905E+4 4.280E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.655E-1 4.264E-1
320 1.905E+4 4.280E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.675E-1 4.278E-1
320 1.905E+4 4.280E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.694E-1 4.293E-1
320 1.905E+4 4.280E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.712E-1 4.310E-1
320 1.905E+4 4.280E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.729E-1 4.327E-1
320 1.905E+4 4.280E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.746E-1 4.344E-1
320 1.905E+4 4.280E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.762E-1 4.363E-1
320 1.905E+4 4.280E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.777E-1 4.382E-1
320 1.905E+4 4.280E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.792E-1 4.402E-1
320 1.905E+4 4.280E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.805E-1 4.422E-1
320 1.905E+4 4.280E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.818E-1 4.443E-1
320 1.905E+4 4.280E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.831E-1 4.464E-1
320 1.905E+4 4.280E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.843E-1 4.486E-1
320 2.512E+4 4.400E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.578E-1 4.206E-1
320 2.512E+4 4.400E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.610E-1 4.204E-1
320 2.512E+4 4.400E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.643E-1 4.202E-1
320 2.512E+4 4.400E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.675E-1 4.200E-1
320 2.512E+4 4.400E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.708E-1 4.198E-1
320 2.512E+4 4.400E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.740E-1 4.196E-1
320 2.512E+4 4.400E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.773E-1 4.194E-1
320 2.512E+4 4.400E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.805E-1 4.193E-1
320 2.512E+4 4.400E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.838E-1 4.191E-1
320 2.512E+4 4.400E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.870E-1 4.190E-1
320 2.512E+4 4.400E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.903E-1 4.188E-1
320 2.512E+4 4.400E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.935E-1 4.187E-1
320 2.512E+4 4.400E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.967E-1 4.186E-1
320 2.512E+4 4.400E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.999E-1 4.185E-1
320 2.512E+4 4.400E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.031E-1 4.185E-1
320 2.512E+4 4.400E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.063E-1 4.184E-1
320 2.512E+4 4.400E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.095E-1 4.184E-1
320 2.512E+4 4.400E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.127E-1 4.184E-1
320 2.512E+4 4.400E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.159E-1 4.184E-1
320 2.512E+4 4.400E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.190E-1 4.186E-1
320 2.512E+4 4.400E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.221E-1 4.187E-1
320 2.512E+4 4.400E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.251E-1 4.189E-1
320 2.512E+4 4.400E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.282E-1 4.191E-1
320 2.512E+4 4.400E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.312E-1 4.194E-1
320 2.512E+4 4.400E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.341E-1 4.198E-1
320 2.512E+4 4.400E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.370E-1 4.201E-1
320 2.512E+4 4.400E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.399E-1 4.206E-1
320 2.512E+4 4.400E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.427E-1 4.212E-1
320 2.512E+4 4.400E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.454E-1 4.219E-1
320 2.512E+4 4.400E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.481E-1 4.226E-1
320 2.512E+4 4.400E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.507E-1 4.234E-1
320 2.512E+4 4.400E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.533E-1 4.243E-1
320 2.512E+4 4.400E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.557E-1 4.253E-1
320 2.512E+4 4.400E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.581E-1 4.264E-1
320 2.512E+4 4.400E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.604E-1 4.276E-1
320 2.512E+4 4.400E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.626E-1 4.289E-1
320 2.512E+4 4.400E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.648E-1 4.303E-1
320 2.512E+4 4.400E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.668E-1 4.318E-1
320 2.512E+4 4.400E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.688E-1 4.333E-1
320 2.512E+4 4.400E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.707E-1 4.350E-1
320 2.512E+4 4.400E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.725E-1 4.367E-1
320 2.512E+4 4.400E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.742E-1 4.385E-1
320 2.512E+4 4.400E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.759E-1 4.405E-1
320 2.512E+4 4.400E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.775E-1 4.425E-1
320 2.512E+4 4.400E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.790E-1 4.445E-1
320 2.512E+4 4.400E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.804E-1 4.466E-1
320 2.512E+4 4.400E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.818E-1 4.487E-1
320 2.512E+4 4.400E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.831E-1 4.509E-1
320 2.512E+4 4.400E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.843E-1 4.532E-1
320 2.512E+4 4.400E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.855E-1 4.555E-1
320 3.311E+4 4.520E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.582E-1 4.226E-1
320 3.311E+4 4.520E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.615E-1 4.224E-1
320 3.311E+4 4.520E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.648E-1 4.223E-1
320 3.311E+4 4.520E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.680E-1 4.221E-1
320 3.311E+4 4.520E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.713E-1 4.220E-1
320 3.311E+4 4.520E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.746E-1 4.219E-1
320 3.311E+4 4.520E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.778E-1 4.217E-1
320 3.311E+4 4.520E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.811E-1 4.216E-1
320 3.311E+4 4.520E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.844E-1 4.214E-1
320 3.311E+4 4.520E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.876E-1 4.213E-1
320 3.311E+4 4.520E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.909E-1 4.212E-1
320 3.311E+4 4.520E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.942E-1 4.212E-1
320 3.311E+4 4.520E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.974E-1 4.211E-1
320 3.311E+4 4.520E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.007E-1 4.210E-1
320 3.311E+4 4.520E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.039E-1 4.210E-1
320 3.311E+4 4.520E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.071E-1 4.211E-1
320 3.311E+4 4.520E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.103E-1 4.210E-1
320 3.311E+4 4.520E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.135E-1 4.211E-1
320 3.311E+4 4.520E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.167E-1 4.212E-1
320 3.311E+4 4.520E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 2.198E-1 4.214E-1
